Strike,Ticker,ExDt,Bid,Ask,IVM,Mid,DM,DB,DA,sDM,Volm
16-Aug-24 (17d); CSize 10,,,,,,,,,,,
460,ZURE 8/16/24 C460,08/16/24,23.6499938964844,27.3499908447266,18.1923179626465,25.4999923706055,0.899468958377838,1.0,0.820930242538452,0.899468958377838,0.0
465,ZURE 8/16/24 C465,08/16/24,19.1499938964844,22.7999877929688,17.4013824462891,20.9749908447266,0.8557208776474,1.0,0.785642325878143,0.8557208776474,0.0
470,ZURE 8/16/24 C470,08/16/24,14.9499998092651,18.3999938964844,16.628438949585,16.6749973297119,0.795500338077545,0.916415452957153,0.739448249340057,0.795500338077545,0.0
475,ZURE 8/16/24 C475,08/16/24,11.5500001907349,14.5,16.7667503356934,13.0249996185303,0.705848276615143,0.759207665920258,0.673371732234955,0.705848276615143,0.0
480,ZURE 8/16/24 C480,08/16/24,6.84999942779541,9.80000019073486,13.2176361083984,8.32499980926514,0.628815233707428,0.67098343372345,0.605210244655609,0.628815233707428,0.0
485,ZURE 8/16/24 C485,08/16/24,4.19999980926514,7.14999961853027,13.4405794143677,5.67499971389771,0.493747264146805,0.488107681274414,0.497739046812057,0.493747264146805,0.0
490,ZURE 8/16/24 C490,08/16/24,2.1899995803833,5.14999961853027,13.612548828125,3.66999959945679,0.364369720220566,0.313957661390305,0.394303232431412,0.364369720220566,0.0
495,ZURE 8/16/24 C495,08/16/24,0.759999990463257,3.71999931335449,13.7370090484619,2.23999977111816,0.25182694196701,0.149905502796173,0.305028527975082,0.25182694196701,0.0
500,ZURE 8/16/24 C500,08/16/24,0.00999999791383743,2.96999931335449,14.5567417144775,1.48999965190887,0.175346344709396,0.0053010331466794,0.24280321598053,0.175346344709396,0.0
16-Aug-24 (17d); CSize 10,,,,,,,,,,,
460,ZURN 8/16/24 C460,08/16/24,25.25,26.25,19.4189338684082,25.75,0.885021567344666,0.916179776191711,0.860799670219421,0.885021567344666,0.0
465,ZURN 8/16/24 C465,08/16/24,20.75,21.6999969482422,18.3740310668945,21.2249984741211,0.843095064163208,0.868403613567352,0.822418034076691,0.843095064163208,0.0
470,ZURN 8/16/24 C470,08/16/24,16.5,17.3999938964844,17.4970321655273,16.9499969482422,0.784239768981934,0.803285956382751,0.768086850643158,0.784239768981934,0.0
475,ZURN 8/16/24 C475,08/16/24,12.6499996185303,13.5,16.8977031707764,13.0749998092651,0.70450347661972,0.716758906841278,0.693825960159302,0.70450347661972,0.0
480,ZURN 8/16/24 C480,08/16/24,9.19999980926514,10.0,16.2565116882324,9.60000038146973,0.607775747776031,0.613421082496643,0.602796912193298,0.607775747776031,0.0
485,ZURN 8/16/24 C485,08/16/24,6.35000038146973,7.05000019073486,15.7763910293579,6.70000028610229,0.496632754802704,0.495711535215378,0.497500091791153,0.496632754802704,0.0
490,ZURN 8/16/24 C490,08/16/24,4.09999942779541,4.73000049591065,15.4025783538818,4.41499996185303,0.381071031093597,0.3744877576828,0.387071996927261,0.381071031093597,0.0
495,ZURN 8/16/24 C495,08/16/24,2.48999977111816,3.05000019073486,15.2118768692017,2.76999998092651,0.274011492729187,0.262830704450607,0.284149616956711,0.274011492729187,0.0
500,ZURN 8/16/24 C500,08/16/24,1.38000011444092,1.89999961853027,15.0776557922363,1.6399998664856,0.184102356433868,0.168542787432671,0.197956874966621,0.184102356433868,0.0
16-Aug-24 (17d); CSize 10,,,,,,,,,,,
460,ZURNO 8/16/24 C460,08/16/24,24.8999996185303,26.1000003814697,18.644510269165,25.5,0.893188118934631,0.936030089855194,0.862675547599792,0.893188118934631,0.0
465,ZURNO 8/16/24 C465,08/16/24,20.3999996185303,21.6499996185303,17.9328155517578,21.0249996185303,0.84754467010498,0.88404768705368,0.819973647594452,0.84754467010498,0.0
470,ZURNO 8/16/24 C470,08/16/24,15.3999996185303,18.3999996185303,17.584529876709,16.8999996185303,0.781629323959351,0.86214691400528,0.736277937889099,0.781629323959351,0.0
475,ZURNO 8/16/24 C475,08/16/24,12.3500003814697,13.3999996185303,16.5563430786133,12.875,0.706161141395569,0.722101151943207,0.692770779132843,0.706161141395569,0.0
480,ZURNO 8/16/24 C480,08/16/24,8.05000019073486,11.1000003814697,16.3407325744629,9.57500076293945,0.605167329311371,0.6306511759758,0.589474081993103,0.605167329311371,0.0
485,ZURNO 8/16/24 C485,08/16/24,5.19999980926514,8.25,15.9462852478027,6.72499990463257,0.494547963142395,0.489439785480499,0.498391360044479,0.494547963142395,0.0
490,ZURNO 8/16/24 C490,08/16/24,4.1100001335144,4.80999994277954,15.6008024215698,4.46000003814697,0.380486935377121,0.373186439275742,0.387081861495972,0.380486935377121,0.0
495,ZURNO 8/16/24 C495,08/16/24,1.37000000476837,4.36999988555908,15.5591125488281,2.86999988555908,0.276797890663147,0.201544374227524,0.320944964885712,0.276797890663147,0.0
500,ZURNO 8/16/24 C500,08/16/24,1.42999994754791,1.96000003814697,15.3278036117554,1.6949999332428,0.186592727899551,0.171141937375069,0.200360149145126,0.186592727899551,0.0
20-Sep-24 (52d); CSize 10,,,,,,,,,,,
460,ZURE 9/20/24 C460,09/20/24,27.0,29.6499938964844,16.2330837249756,28.3249969482422,0.808500051498413,0.85090571641922,0.77826064825058,0.808500051498413,0.0
465,ZURE 9/20/24 C465,09/20/24,22.6499938964844,26.0,15.9233446121216,24.3249969482422,0.762170553207397,0.80741149187088,0.731477379798889,0.762170553207397,0.0
470,ZURE 9/20/24 C470,09/20/24,17.4499969482422,20.3999938964844,13.0061492919922,18.9249954223633,0.741808891296387,0.786824345588684,0.711526453495026,0.741808891296387,0.0
475,ZURE 9/20/24 C475,09/20/24,15.4499998092651,18.3999938964844,15.0947351455688,16.9249973297119,0.650311946868896,0.670388340950012,0.63556569814682,0.650311946868896,0.0
480,ZURE 9/20/24 C480,09/20/24,11.0,13.9499998092651,13.0676774978638,12.4750003814697,0.591433107852936,0.604530096054077,0.582248687744141,0.591433107852936,0.0
485,ZURE 9/20/24 C485,09/20/24,8.30000019073486,11.25,13.0033483505249,9.77499961853027,0.510732471942902,0.50932765007019,0.512168526649475,0.510732471942902,0.0
490,ZURE 9/20/24 C490,09/20/24,6.05000019073486,9.0,12.9999370574951,7.52500009536743,0.430040866136551,0.414148181676865,0.442110985517502,0.430040866136551,0.0
495,ZURE 9/20/24 C495,09/20/24,4.15999984741211,7.09999942779541,12.944375038147,5.62999963760376,0.352264851331711,0.321509271860123,0.374810457229614,0.352264851331711,0.0
500,ZURE 9/20/24 C500,09/20/24,2.65999984741211,5.59999942779541,12.9286489486694,4.12999963760376,0.280984699726105,0.234643891453743,0.313613325357437,0.280984699726105,0.0
20-Sep-24 (52d); CSize 10,,,,,,,,,,,
460,ZURN 9/20/24 C460,09/20/24,28.1000061035156,28.7999877929688,16.4756660461426,28.4499969482422,0.805235683917999,0.814636588096619,0.796604454517365,0.805235683917999,0.0
465,ZURN 9/20/24 C465,09/20/24,24.0500030517578,24.6999969482422,16.0097370147705,24.375,0.761082053184509,0.768338084220886,0.754336893558502,0.761082053184509,0.0
470,ZURN 9/20/24 C470,09/20/24,20.1999969482422,20.8499908447266,15.5570068359375,20.5249938964844,0.709396123886108,0.715047180652618,0.704121112823486,0.709396123886108,0.0
475,ZURN 9/20/24 C475,09/20/24,16.6499938964844,17.3000030517578,15.1666030883789,16.9749984741211,0.649737358093262,0.653577208518982,0.646146655082703,0.649737358093262,0.0
480,ZURN 9/20/24 C480,09/20/24,13.4499998092651,14.0,14.7750701904297,13.7250003814697,0.583462417125702,0.58502733707428,0.581988990306854,0.583462417125702,3700.0
485,ZURN 9/20/24 C485,09/20/24,10.6000003814697,11.1499996185303,14.470046043396,10.875,0.51180112361908,0.511532664299011,0.51207035779953,0.51180112361908,0.0
490,ZURN 9/20/24 C490,09/20/24,8.14999961853027,8.64999961853027,14.182695388794,8.39999961853027,0.437555938959122,0.435524433851242,0.439505040645599,0.437555938959122,0.0
495,ZURN 9/20/24 C495,09/20/24,6.15000057220459,6.65000057220459,14.0408229827881,6.40000057220459,0.364856004714966,0.360977381467819,0.368556678295135,0.364856004714966,0.0
500,ZURN 9/20/24 C500,09/20/24,4.52000045776367,4.98000049591065,13.8949327468872,4.75000047683716,0.295990318059921,0.290668219327927,0.301059812307358,0.295990318059921,760.0
20-Sep-24 (52d); CSize 10,,,,,,,,,,,
460,ZURNO 9/20/24 C460,09/20/24,27.75,29.0,16.4861793518066,28.375,0.804205656051636,0.821522951126099,0.789337456226349,0.804205656051636,0.0
465,ZURNO 9/20/24 C465,09/20/24,23.6499996185303,24.8500003814697,15.9258632659912,24.25,0.761104762554169,0.775039374828339,0.748939216136932,0.761104762554169,0.0
470,ZURNO 9/20/24 C470,09/20/24,19.7999992370606,20.8999996185303,15.3954544067383,20.3499984741211,0.709979832172394,0.719944715499878,0.701123356819153,0.709979832172394,0.0
475,ZURNO 9/20/24 C475,09/20/24,15.3999996185303,18.4500007629394,15.1879529953003,16.9249992370606,0.648269653320312,0.668625295162201,0.633440792560577,0.648269653320312,0.0
480,ZURNO 9/20/24 C480,09/20/24,13.1000003814697,14.1499996185303,14.7182188034058,13.625,0.582283973693848,0.585314333438873,0.579584717750549,0.582283973693848,0.0
