Strike,Ticker,ExDt,Bid,Ask,IVM,Mid,DM,DB,DA,sDM,Volm
20-Sep-24 (3d); CSize 10,,,,,,,,,,,
480,ZURN 9/20/24 C480,09/20/24,31.9499969482422,33.0499877929688,36.9866561889648,32.4999923706055,0.947311758995056,1.0,0.912792682647705,0.947311758995056,150.0
485,ZURN 9/20/24 C485,09/20/24,27.0,28.0999908447266,32.9349746704102,27.5499954223633,0.936469972133636,1.0,0.899802386760712,0.936469972133636,0.0
490,ZURN 9/20/24 C490,09/20/24,22.0499877929688,23.1499938964844,28.6255359649658,22.5999908447266,0.922549426555634,0.994497239589691,0.883179664611816,0.922549426555634,3.0
495,ZURN 9/20/24 C495,09/20/24,17.1999969482422,18.1499938964844,24.2856044769287,17.6749954223633,0.90125960111618,0.959388792514801,0.864074766635895,0.90125960111618,0.0
500,ZURN 9/20/24 C500,09/20/24,12.3000001907349,13.3999996185303,20.3215999603271,12.8500003814697,0.860517561435699,0.928875803947449,0.817995250225067,0.860517561435699,3625.0
510,ZURN 9/20/24 C510,09/20/24,4.0600004196167,4.84000015258789,14.9711856842041,4.45000028610229,0.599396407604218,0.611921787261963,0.589648604393005,0.599396407604218,0.0
520,ZURN 9/20/24 C520,09/20/24,0.470000028610229,0.910000026226044,14.3225564956665,0.690000057220459,0.163867339491844,0.133004322648048,0.188542157411575,0.163867339491844,0.0
530,ZURN 9/20/24 C530,09/20/24,0.0100000016391277,0.270000040531158,17.4825057983398,0.140000015497208,0.0362397581338882,0.00470861932262778,0.0573224760591984,0.0362397581338882,20.0
540,ZURN 9/20/24 C540,09/20/24,0.0100000016391277,0.160000026226044,23.1362762451172,0.0850000157952309,0.0182471685111523,0.00330593134276569,0.0292914491146803,0.0182471685111523,0.0
20-Sep-24 (3d); CSize 10,,,,,,,,,,,
495,ZURNO 9/20/24 C495,09/20/24,17.1499996185303,18.2999992370606,20.3927154541016,17.7249984741211,0.941229999065399,1.0,0.883742868900299,0.941229999065399,0.0
500,ZURNO 9/20/24 C500,09/20/24,12.3500003814697,13.5,17.8605728149414,12.9250001907349,0.897776544094086,1.0,0.842044055461884,0.897776544094086,0.0
505,ZURNO 9/20/24 C505,09/20/24,7.84999990463257,9.0,15.9213018417358,8.42500019073486,0.802106440067291,0.873954772949219,0.758297204971313,0.802106440067291,0.0
