Strike,Ticker,ExDt,Bid,Ask,IVM,Mid,DM,DB,DA,sDM,Volm
20-Sep-24 (1d); CSize 10,,,,,,,,,,,
480,ZURN 9/20/24 C480,09/20/24,29.5500030517578,30.4499969482422,50.9007911682129,30.0,0.970541536808014,1.0,0.931759178638458,0.970541536808014,200.0
485,ZURN 9/20/24 C485,09/20/24,24.6000061035156,25.5,45.4453620910645,25.0500030517578,0.960041105747223,1.0,0.918957054615021,0.960041105747223,0.0
490,ZURN 9/20/24 C490,09/20/24,19.6000061035156,20.5500030517578,38.4831695556641,20.0750045776367,0.949658274650574,1.0,0.902143478393555,0.949658274650574,0.0
495,ZURN 9/20/24 C495,09/20/24,14.5500001907349,15.6000003814697,30.4497489929199,15.0750007629394,0.938394069671631,1.0,0.87854140996933,0.938394069671631,0.0
500,ZURN 9/20/24 C500,09/20/24,9.64999961853027,10.6999998092651,24.0049476623535,10.1749992370606,0.901181399822235,1.0,0.836804211139679,0.901181399822235,43.0
510,ZURN 9/20/24 C510,09/20/24,1.67000007629395,2.23999977111816,15.9247016906738,1.95499992370605,0.487391233444214,0.484747320413589,0.489457041025162,0.487391233444214,125.0
520,ZURN 9/20/24 C520,09/20/24,0.0100000016391277,0.209999978542328,18.4265213012695,0.109999991953373,0.045232467353344,0.00738983089104295,0.0700907185673714,0.045232467353344,0.0
530,ZURN 9/20/24 C530,09/20/24,0.0,0.0900000333786011,30.9571075439453,0.0900000333786011,0.0241466984152794,0.0,0.0241466984152794,0.0241466984152794,20.0
540,ZURN 9/20/24 C540,09/20/24,0.0,0.0900000333786011,43.1313781738281,0.0900000333786011,0.0180252008140087,0.0,0.0180252008140087,0.0180252008140087,0.0
20-Sep-24 (1d); CSize 10,,,,,,,,,,,
490,ZURNO 9/20/24 C490,09/20/24,18.9500007629394,21.9500007629394,38.307071685791,20.4500007629394,0.953655064105988,1.0,0.843605279922485,0.953655064105988,0.0
495,ZURNO 9/20/24 C495,09/20/24,14.0,17.0,31.7078895568848,15.5,0.935767292976379,1.0,0.815782845020294,0.935767292976379,0.0
500,ZURNO 9/20/24 C500,09/20/24,9.94999980926514,11.1499996185303,24.2459392547607,10.5499992370606,0.907718539237976,1.0,0.835664868354797,0.907718539237976,0.0
505,ZURNO 9/20/24 C505,09/20/24,5.25,6.5,18.9850177764893,5.875,0.805543661117554,0.966271460056305,0.741375267505646,0.805543661117554,0.0
510,ZURNO 9/20/24 C510,09/20/24,1.66999995708466,2.76999998092651,16.4212074279785,2.22000002861023,0.518033027648926,0.52311635017395,0.515274345874786,0.518033027648926,0.0
515,ZURNO 9/20/24 C515,09/20/24,0.310000002384186,0.709999978542328,16.1349582672119,0.509999990463257,0.18122099339962,0.139445781707764,0.212269067764282,0.18122099339962,0.0
520,ZURNO 9/20/24 C520,09/20/24,0.00999999977648258,3.0,37.9404220581055,1.50499999523163,0.217593312263489,0.00762724131345749,0.28862988948822,0.217593312263489,0.0
525,ZURNO 9/20/24 C525,09/20/24,0.0,3.0,64.3963623046875,3.0,0.247760340571404,0.0,0.247760340571404,0.247760340571404,0.0
530,ZURNO 9/20/24 C530,09/20/24,0.0,3.0,75.5319061279297,3.0,0.219737127423286,0.0,0.219737127423286,0.219737127423286,0.0
18-Oct-24 (29d); CSize 10,,,,,,,,,,,
480,ZURE 10/18/24 C480,10/18/24,29.4499969482422,34.4499969482422,17.8066806793213,31.9499969482422,0.889830350875854,1.0,0.812696397304535,0.889830350875854,0.0
485,ZURE 10/18/24 C485,10/18/24,24.7999877929688,29.75,16.6527423858643,27.2749938964844,0.862490475177765,1.0,0.788565158843994,0.862490475177765,0.0
490,ZURE 10/18/24 C490,10/18/24,20.75,24.8499908447266,15.7515382766724,22.7999954223633,0.822732508182526,0.956663250923157,0.764217138290405,0.822732508182526,0.0
495,ZURE 10/18/24 C495,10/18/24,19.5499877929688,22.5,20.1307773590088,21.0249938964844,0.71260803937912,0.742228507995605,0.690930962562561,0.71260803937912,0.0
500,ZURE 10/18/24 C500,10/18/24,15.4499998092651,18.3999938964844,18.6626758575439,16.9249973297119,0.660646080970764,0.683582067489624,0.643954515457153,0.660646080970764,0.0
510,ZURE 10/18/24 C510,10/18/24,8.35000038146973,11.3000001907349,16.2622661590576,9.82500076293945,0.518413424491882,0.518620729446411,0.518648564815521,0.518413424491882,120.0
520,ZURE 10/18/24 C520,10/18/24,3.33999919891357,6.30000019073486,14.7452344894409,4.81999969482422,0.340977340936661,0.30333223938942,0.367235660552979,0.340977340936661,0.0
530,ZURE 10/18/24 C530,10/18/24,0.569999992847443,3.52999973297119,14.0917901992798,2.04999995231628,0.184352040290832,0.0888692662119865,0.238112419843674,0.184352040290832,0.0
540,ZURE 10/18/24 C540,10/18/24,0.00999999791383743,2.96999931335449,16.5710735321045,1.48999965190887,0.125385940074921,0.00317041971720755,0.182941451668739,0.125385940074921,0.0
18-Oct-24 (29d); CSize 10,,,,,,,,,,,
480,ZURN 10/18/24 C480,10/18/24,31.1499938964844,32.25,18.174711227417,31.6999969482422,0.882368922233582,0.908647954463959,0.861215829849243,0.882368922233582,0.0
485,ZURN 10/18/24 C485,10/18/24,26.5,27.5,16.8618774414062,27.0,0.856001794338226,0.878548085689545,0.837238848209381,0.856001794338226,0.0
490,ZURN 10/18/24 C490,10/18/24,22.1000061035156,22.9499969482422,15.8890075683594,22.5250015258789,0.816236674785614,0.832973718643188,0.80170089006424,0.816236674785614,0.0
495,ZURN 10/18/24 C495,10/18/24,17.8999938964844,18.6999969482422,15.0827188491821,18.2999954223633,0.762313067913055,0.775168538093567,0.75091814994812,0.762313067913055,0.0
500,ZURN 10/18/24 C500,10/18/24,14.0,14.75,14.3566989898682,14.375,0.693306982517242,0.701997101306915,0.685488700866699,0.693306982517242,100.0
510,ZURN 10/18/24 C510,10/18/24,7.5,8.19999980926514,13.2486143112183,7.84999990463257,0.510562300682068,0.510357201099396,0.51077926158905,0.510562300682068,0.0
