Date,Last Price,SMAVG (15),SMAVG (50),SMAVG (200)
2024-07-12,99.385,99.121,98.191,97.429
2024-07-11,99.36,99.094,98.167,97.41
2024-07-10,99.118,99.05,98.151,97.391
2024-07-09,98.961,98.99,98.134,97.373
2024-07-08,99.131,98.934,98.114,97.356
2024-07-05,98.983,98.869,98.091,97.336
2024-07-04,98.769,98.817,98.077,97.318
2024-07-03,98.928,98.747,98.065,97.302
2024-07-02,98.61,98.656,98.045,97.286
2024-07-01,98.915,98.556,98.035,97.271
2024-06-28,99.629,98.419,98.02,97.253
2024-06-27,99.37,98.248,97.989,97.233
2024-06-26,99.306,98.108,97.969,97.215
2024-06-25,99.304,97.982,97.954,97.197
2024-06-24,99.05,97.841,97.931,97.181
2024-06-21,98.976,97.703,97.921,97.166
2024-06-20,98.701,97.568,97.914,97.153
2024-06-19,98.211,97.435,97.906,97.142
2024-06-18,98.122,97.356,97.91,97.134
2024-06-17,98.165,97.317,97.917,97.125
2024-06-14,98.193,97.28,97.917,97.116
2024-06-13,97.725,97.245,97.92,97.106
2024-06-12,97.559,97.238,97.944,97.098
2024-06-11,97.12,97.263,97.972,97.091
2024-06-10,96.86,97.322,98.005,97.086
2024-06-07,97.062,97.407,98.047,97.081
2024-06-06,97.273,97.489,98.087,97.073
2024-06-05,97.416,97.561,98.119,97.066
2024-06-04,97.183,97.597,98.137,97.056
2024-06-03,96.985,97.654,98.153,97.049
2024-05-31,96.941,97.731,98.169,97.043
2024-05-30,96.706,97.819,98.186,97.036
2024-05-29,97.026,97.937,98.215,97.03
2024-05-28,97.539,98.019,98.24,97.025
2024-05-27,97.613,98.061,98.257,97.018
2024-05-24,97.665,98.089,98.278,97.012
2024-05-23,97.625,98.127,98.3,97.003
2024-05-22,97.928,98.187,98.32,96.994
2024-05-21,98.006,98.211,98.332,96.984
2024-05-17,98.137,98.207,98.342,96.974
2024-05-16,98.289,98.198,98.34,96.964
2024-05-15,98.35,98.196,98.333,96.953
2024-05-14,97.968,98.183,98.322,96.943
2024-05-13,98.025,98.183,98.309,96.934
2024-05-10,98.147,98.188,98.294,96.926
2024-05-08,98.265,98.188,98.279,96.919
2024-05-07,98.468,98.175,98.269,96.91
2024-05-06,98.258,98.169,98.248,96.899
2024-05-03,98.178,98.189,98.228,96.891
2024-05-02,98.025,98.189,98.214,96.885
2024-04-30,98.229,98.223,98.194,96.876
2024-04-29,98.529,98.25,98.169,96.866
2024-04-26,98.286,98.235,98.144,96.853
2024-04-25,97.95,98.242,98.12,96.839
2024-04-24,98.002,98.276,98.107,96.825
2024-04-23,98.255,98.287,98.085,96.812
2024-04-22,98.16,98.294,98.053,96.799
2024-04-19,97.968,98.343,98.03,96.786
2024-04-18,98.106,98.41,98.014,96.778
2024-04-17,98.142,98.456,97.996,96.77
2024-04-16,98.065,98.51,97.974,96.761
2024-04-15,98.385,98.576,97.966,96.753
2024-04-12,98.554,98.61,97.959,96.742
2024-04-11,98.175,98.593,97.942,96.733
2024-04-10,98.543,98.579,97.924,96.726
2024-04-09,98.623,98.528,97.902,96.718
2024-04-08,98.317,98.473,97.874,96.708
2024-04-05,98.387,98.464,97.856,96.696
2024-04-04,98.465,98.456,97.825,96.685
2024-04-03,98.155,98.45,97.792,96.674
2024-04-02,98.372,98.484,97.776,96.661
2024-03-28,98.893,98.511,97.75,96.648
2024-03-27,98.973,98.494,97.714,96.632
2024-03-26,98.784,98.462,97.678,96.617
2024-03-25,98.956,98.443,97.653,96.606
2024-03-22,99.054,98.382,97.625,96.594
2024-03-21,98.896,98.308,97.593,96.581
2024-03-20,98.297,98.235,97.557,96.569
2024-03-19,97.977,98.172,97.531,96.559
2024-03-18,97.774,98.124,97.516,96.554
2024-03-15,97.788,98.098,97.513,96.55
2024-03-14,98.187,98.096,97.507,96.548
2024-03-13,98.275,98.047,97.495,96.544
2024-03-12,98.372,97.979,97.5,96.539
2024-03-11,98.669,97.919,97.505,96.531
2024-03-08,98.769,97.81,97.51,96.515
2024-03-07,98.637,97.688,97.51,96.499
2024-03-06,98.496,97.599,97.508,96.485
2024-03-05,98.504,97.505,97.509,96.472
2024-03-04,98.033,97.424,97.514,96.459
2024-03-01,97.948,97.348,97.531,96.449
2024-02-29,97.802,97.265,97.552,96.441
2024-02-28,97.353,97.21,97.583,96.433
2024-02-27,97.252,97.199,97.615,96.426
2024-02-26,97.381,97.195,97.641,96.421
2024-02-23,97.764,97.174,97.659,96.416
2024-02-22,97.45,97.165,97.662,96.405
2024-02-21,97.253,97.205,97.671,96.394
2024-02-20,97.474,97.235,97.69,96.384
2024-02-19,97.036,97.22,97.707,96.372
2024-02-16,96.94,97.248,97.736,96.366
2024-02-15,97.294,97.267,97.759,96.358
2024-02-14,97.09,97.276,97.775,96.352
2024-02-13,97.295,97.258,97.781,96.345
2024-02-12,96.891,97.228,97.78,96.333
2024-02-09,96.697,97.257,97.781,96.326
2024-02-08,96.975,97.284,97.777,96.32
2024-02-07,97.187,97.292,97.756,96.31
2024-02-06,97.2,97.289,97.736,96.299
2024-02-05,97.065,97.314,97.722,96.29
2024-02-02,97.628,97.344,97.714,96.278
2024-02-01,98.049,97.334,97.688,96.264
2024-01-31,97.707,97.271,97.653,96.248
2024-01-30,97.253,97.222,97.625,96.233
2024-01-29,97.444,97.222,97.602,96.223
2024-01-26,97.237,97.232,97.575,96.213
2024-01-25,97.427,97.251,97.54,96.198
2024-01-24,96.815,97.261,97.5,96.186
2024-01-23,96.838,97.373,97.475,96.176
2024-01-22,97.34,97.492,97.451,96.161
2024-01-19,97.101,97.597,97.403,96.146
2024-01-18,97.089,97.708,97.355,96.132
2024-01-17,97.14,97.808,97.318,96.117
2024-01-16,97.57,97.898,97.275,96.102
2024-01-15,97.52,97.978,97.233,96.086
2024-01-12,97.481,98.07,97.188,96.073
2024-01-11,97.102,98.17,97.144,96.061
2024-01-10,96.975,98.321,97.107,96.049
2024-01-09,97.254,98.453,97.07,96.036
2024-01-08,97.597,98.539,97.024,96.025
2024-01-05,97.518,98.584,96.978,96.019
2024-01-04,97.572,98.611,96.927,96.013
2024-01-03,98.496,98.632,96.87,96.002
2023-12-29,98.632,98.615,96.791,95.988
2023-12-28,98.911,98.595,96.711,95.965
2023-12-27,98.769,98.563,96.629,95.944
2023-12-22,98.577,98.52,96.555,95.915
2023-12-21,98.502,98.489,96.49,95.884
2023-12-20,98.757,98.413,96.421,95.853
2023-12-19,98.9,98.314,96.355,95.817
2023-12-18,98.99,98.183,96.281,95.779
2023-12-15,99.364,98.017,96.205,95.742
2023-12-14,98.955,97.786,96.112,95.702
2023-12-13,98.542,97.601,96.03,95.666
2023-12-12,98.279,97.466,95.954,95.634
2023-12-11,97.913,97.356,95.889,95.604
2023-12-08,97.888,97.251,95.833,95.576
2023-12-07,98.239,97.148,95.786,95.549
2023-12-06,98.334,97.017,95.714,95.519
2023-12-05,98.438,96.868,95.656,95.488
2023-12-04,98.117,96.713,95.597,95.458
2023-12-01,98.111,96.537,95.544,95.429
2023-11-30,97.368,96.359,95.494,95.4
2023-11-29,97.269,96.238,95.458,95.375
2023-11-28,96.941,96.128,95.421,95.351
2023-11-27,96.493,95.996,95.387,95.329
2023-11-24,95.904,95.877,95.363,95.309
2023-11-23,96.173,95.832,95.356,95.296
2023-11-22,96.522,95.754,95.35,95.278
2023-11-21,96.637,95.683,95.33,95.259
2023-11-20,96.333,95.592,95.306,95.241
2023-11-17,96.334,95.521,95.288,95.229
2023-11-16,96.278,95.449,95.277,95.223
2023-11-15,96.098,95.371,95.269,95.209
2023-11-14,96.119,95.298,95.266,95.196
2023-11-13,95.478,95.242,95.268,95.182
2023-11-10,95.435,95.209,95.286,95.173
2023-11-09,95.555,95.16,95.305,95.165
2023-11-08,95.618,95.095,95.327,95.158
2023-11-07,94.959,95.029,95.339,
2023-11-06,94.713,95.017,95.369,
2023-11-03,95.223,95.042,95.4,
2023-11-02,95.009,95.05,95.417,
2023-11-01,95.458,95.051,95.439,
2023-10-31,95.264,95.049,95.454,
2023-10-30,95.277,95.047,95.464,
2023-10-27,95.244,95.042,95.468,
2023-10-26,95.119,95.005,95.48,
2023-10-25,94.993,94.987,95.485,
2023-10-24,95.286,94.97,95.504,
2023-10-23,94.985,94.954,95.512,
2023-10-20,94.703,94.964,95.523,
2023-10-19,94.568,95.018,95.538,
2023-10-18,94.632,95.023,95.568,
2023-10-17,94.775,95.075,95.6,
2023-10-16,95.089,95.125,95.633,
2023-10-13,95.343,95.148,95.647,
2023-10-12,95.028,95.166,95.658,
2023-10-11,95.433,95.201,95.674,
2023-10-10,95.233,95.202,95.688,
2023-10-09,95.202,95.202,95.705,
2023-10-06,94.686,95.209,95.723,
2023-10-05,94.852,95.266,95.754,
2023-10-04,94.741,95.335,95.782,
2023-10-03,95.034,95.387,95.817,
2023-10-02,95.143,95.413,95.85,
2023-09-29,95.504,95.434,95.877,
2023-09-28,94.657,95.452,95.893,
2023-09-27,95.409,95.533,95.931,
2023-09-26,95.526,95.568,95.961,
2023-09-25,95.425,95.615,95.978,
2023-09-22,95.613,95.677,95.992,
2023-09-21,95.564,95.73,95.999,
2023-09-20,95.446,95.804,95.998,
2023-09-19,95.227,95.855,95.993,
2023-09-18,95.305,95.936,95.995,
2023-09-15,95.539,96.0,96.002,
2023-09-14,95.885,96.035,96.003,
2023-09-13,95.527,96.052,96.013,
2023-09-12,95.431,96.098,96.032,
2023-09-11,95.451,96.12,96.051,
2023-09-08,95.775,96.122,96.069,
2023-09-07,95.869,96.125,96.078,
2023-09-06,95.941,96.091,96.097,
2023-09-05,96.227,96.093,96.113,
2023-09-04,96.357,96.054,96.129,
2023-09-01,96.407,96.001,96.132,
2023-08-31,96.673,95.938,96.122,
2023-08-30,96.217,95.896,96.111,
2023-08-29,96.436,95.897,96.114,
2023-08-28,96.266,95.897,96.097,
2023-08-25,96.059,95.867,96.087,
2023-08-24,96.139,95.853,96.08,
2023-08-23,96.218,95.832,96.076,
2023-08-22,95.763,95.826,96.082,
2023-08-21,95.477,95.848,96.098,
2023-08-18,95.833,95.89,96.12,
2023-08-17,95.358,95.919,96.131,
2023-08-16,95.958,95.977,96.152,
2023-08-15,95.656,96.012,96.173,
2023-08-14,95.552,96.082,96.197,
2023-08-11,95.467,96.143,96.236,
2023-08-10,96.042,96.201,96.272,
2023-08-09,96.229,96.234,96.299,
2023-08-08,96.444,96.28,96.306,
2023-08-07,95.804,96.276,96.288,
2023-08-04,95.85,96.295,96.285,
2023-08-03,95.831,96.304,96.284,
2023-08-02,96.133,96.282,96.284,
2023-07-31,96.088,96.222,96.279,
2023-07-28,96.1,96.171,96.278,
2023-07-27,96.272,96.138,96.285,
2023-07-26,96.23,96.093,96.281,
2023-07-25,96.477,96.103,96.278,
2023-07-24,96.712,96.104,96.273,
2023-07-21,96.459,96.082,96.266,
2023-07-20,96.337,96.075,96.249,
2023-07-19,96.549,96.068,96.226,
2023-07-18,96.919,96.086,96.199,
2023-07-17,96.377,96.076,96.165,
2023-07-14,96.098,96.116,96.153,
2023-07-13,95.971,96.146,96.139,
2023-07-12,95.515,96.139,96.141,
2023-07-11,95.219,96.182,96.143,
2023-07-10,95.332,96.256,96.138,
2023-07-07,95.607,96.273,96.14,
2023-07-06,95.592,96.286,96.137,
2023-07-05,96.383,96.294,96.124,
2023-07-04,96.486,96.264,96.097,
2023-07-03,96.391,96.265,96.074,
2023-06-30,96.349,96.276,96.043,
2023-06-29,96.226,96.292,96.013,
2023-06-28,96.823,96.303,95.982,
2023-06-27,96.764,96.276,95.94,
2023-06-26,96.983,96.291,95.912,
2023-06-23,96.547,96.284,95.879,
2023-06-22,95.872,96.346,95.833,
2023-06-21,96.159,96.441,95.818,
2023-06-20,96.333,96.52,95.791,
2023-06-19,95.578,96.539,95.742,
2023-06-16,95.804,96.536,95.716,
2023-06-15,95.709,96.525,95.685,
2023-06-14,95.937,96.531,95.652,
2023-06-13,96.5,96.523,95.619,
2023-06-12,96.557,96.482,95.576,
2023-06-09,96.592,96.449,95.543,
2023-06-08,96.389,96.438,95.51,
2023-06-07,96.41,96.418,95.48,
2023-06-06,96.992,96.395,95.439,
2023-06-05,96.876,96.344,95.4,
2023-06-02,97.479,96.312,95.388,
2023-06-01,97.298,96.187,95.364,
2023-05-31,97.352,96.045,95.329,
2023-05-30,96.611,95.901,95.296,
2023-05-26,95.534,95.809,95.241,
2023-05-25,95.639,95.827,95.225,
2023-05-24,95.793,95.81,95.172,
2023-05-23,95.827,95.826,95.104,
2023-05-22,95.886,95.814,95.033,
2023-05-19,96.059,95.753,94.946,
2023-05-17,96.431,95.71,94.853,
2023-05-16,96.083,95.647,94.754,
2023-05-15,96.06,95.569,94.66,
2023-05-12,96.238,95.503,94.574,
2023-05-11,96.393,95.443,94.493,
2023-05-10,95.6,95.337,94.409,
2023-05-09,95.176,95.287,94.345,
2023-05-08,95.182,95.255,94.291,
2023-05-05,95.233,95.222,94.231,
2023-05-04,95.804,95.233,94.169,
2023-05-03,95.383,95.201,94.103,
2023-05-02,96.041,95.125,94.042,
2023-04-28,95.643,95.065,93.968,
2023-04-27,94.964,95.007,93.902,
2023-04-26,95.423,94.937,93.85,
2023-04-25,95.489,94.861,93.794,
2023-04-24,94.908,94.779,93.735,
2023-04-21,95.066,94.722,93.7,
2023-04-20,95.334,94.669,93.652,
2023-04-19,94.804,94.603,93.599,
2023-04-18,94.861,94.609,93.566,
2023-04-17,94.691,94.617,93.548,
2023-04-14,94.691,94.629,93.553,
2023-04-13,95.394,94.608,93.531,
2023-04-12,95.33,94.584,93.491,
2023-04-11,94.237,94.647,93.451,
2023-04-06,95.141,94.783,93.441,
2023-04-05,94.779,94.809,93.417,
2023-04-04,93.905,94.87,93.404,
2023-04-03,94.282,94.87,,
2023-03-31,94.267,94.899,,
2023-03-30,94.043,94.812,,
2023-03-29,94.275,94.702,,
2023-03-28,94.352,94.571,,
2023-03-27,94.894,94.383,,
2023-03-24,94.975,94.149,,
2023-03-23,94.867,93.918,,
2023-03-22,94.373,93.687,,
2023-03-21,95.037,93.511,,
2023-03-20,96.277,93.319,,
2023-03-17,96.284,93.05,,
2023-03-16,95.521,92.79,,
2023-03-15,95.696,92.587,,
2023-03-14,93.9,92.353,,
2023-03-13,94.728,92.234,,
2023-03-10,92.959,92.085,,
2023-03-09,92.394,92.045,,
2023-03-08,92.305,92.043,,
2023-03-07,91.539,92.043,,
2023-03-06,91.373,92.097,,
2023-03-03,91.51,92.183,,
2023-03-02,91.403,92.251,,
2023-03-01,91.741,92.368,,
2023-02-28,92.159,92.428,,
2023-02-27,92.235,92.465,,
2023-02-24,92.381,92.525,,
2023-02-23,92.479,92.63,,
2023-02-22,92.191,92.796,,
2023-02-21,92.112,92.887,,
2023-02-20,92.497,92.973,,
2023-02-17,92.361,93.028,,
2023-02-16,92.352,93.12,,
2023-02-15,92.312,93.226,,
2023-02-14,92.352,93.348,,
2023-02-13,92.657,,,
2023-02-10,92.534,,,
2023-02-09,93.16,,,
2023-02-08,92.634,,,
2023-02-07,92.72,,,
2023-02-06,93.132,,,
2023-02-03,93.958,,,
2023-02-02,94.968,,,
2023-02-01,93.554,,,
2023-01-31,93.407,,,
2023-01-30,93.324,,,
2023-01-27,93.729,,,
2023-01-26,93.948,,,
2023-01-25,94.137,,,
