Date,Last Price,SMAVG (15),SMAVG (50),SMAVG (200)
2024-06-06,100.483,100.498,100.616,100.559
2024-06-05,100.473,100.506,100.62,100.56
2024-06-04,100.453,100.513,100.622,100.561
2024-06-03,100.435,100.522,100.622,100.563
2024-05-31,100.44,100.533,100.622,100.565
2024-05-30,100.405,100.545,100.622,100.566
2024-05-29,100.463,100.56,100.624,100.568
2024-05-28,100.497,100.571,100.626,100.57
2024-05-27,100.494,100.579,100.627,100.572
2024-05-24,100.512,100.586,100.628,100.574
2024-05-23,100.518,100.595,100.629,100.575
2024-05-22,100.546,100.605,100.63,100.577
2024-05-21,100.568,100.612,100.63,100.578
2024-05-17,100.581,100.616,100.63,100.579
2024-05-16,100.601,100.622,100.63,100.58
2024-05-15,100.608,100.627,100.63,100.58
2024-05-14,100.578,100.631,100.629,100.58
2024-05-13,100.588,100.636,100.627,100.581
2024-05-10,100.594,100.641,100.625,100.581
2024-05-08,100.626,100.646,100.624,100.582
2024-05-07,100.629,100.649,100.623,100.582
2024-05-06,100.625,100.652,100.621,100.583
2024-05-03,100.612,100.657,100.619,100.584
2024-05-02,100.598,100.661,100.618,100.585
2024-04-30,100.647,100.668,100.617,100.585
2024-04-29,100.67,100.674,100.614,100.585
2024-04-26,100.649,100.677,100.612,100.586
2024-04-25,100.639,100.681,100.61,100.585
2024-04-24,100.664,100.686,100.609,100.585
2024-04-23,100.676,100.686,100.606,100.584
2024-04-22,100.677,100.687,100.6,100.583
2024-04-19,100.643,100.689,100.596,100.582
2024-04-18,100.665,100.695,100.593,100.582
2024-04-17,100.67,100.699,100.59,100.582
2024-04-16,100.664,100.702,100.587,100.582
2024-04-15,100.679,100.707,100.586,100.582
2024-04-12,100.701,100.709,100.585,100.582
2024-04-11,100.67,100.697,100.584,100.582
2024-04-10,100.703,100.685,100.583,100.582
2024-04-09,100.733,100.667,100.583,100.583
2024-04-08,100.72,100.648,100.58,100.584
2024-04-05,100.712,100.634,100.577,100.584
2024-04-04,100.713,100.622,100.573,100.584
2024-04-03,100.657,100.61,100.569,100.584
2024-04-02,100.691,100.603,100.567,100.583
2024-03-28,100.718,100.597,100.565,100.583
2024-03-27,100.727,100.585,100.562,100.582
2024-03-26,100.72,100.574,100.56,100.582
2024-03-25,100.725,100.564,100.558,100.582
2024-03-22,100.739,100.554,100.556,100.583
2024-03-21,100.704,100.543,100.555,100.583
2024-03-20,100.529,100.534,100.552,100.584
2024-03-19,100.48,100.533,100.551,100.586
2024-03-18,100.442,100.533,100.551,100.589
2024-03-15,100.442,100.539,100.553,100.591
2024-03-14,100.513,100.548,100.554,100.595
2024-03-13,100.527,100.548,100.555,100.598
2024-03-12,100.539,100.548,100.557,100.601
2024-03-11,100.553,100.551,100.559,100.603
2024-03-08,100.592,100.55,100.562,100.605
2024-03-07,100.548,100.545,100.562,100.607
2024-03-06,100.56,100.545,100.564,100.609
2024-03-05,100.57,100.546,100.566,100.612
2024-03-04,100.572,100.546,100.567,100.615
2024-03-01,100.574,100.541,100.57,100.618
2024-02-29,100.574,100.53,100.572,100.621
2024-02-28,100.502,100.522,100.576,100.625
2024-02-27,100.494,100.523,100.582,100.628
2024-02-26,100.531,100.524,100.585,100.632
2024-02-23,100.569,100.522,100.587,100.636
2024-02-22,100.515,100.524,100.587,100.64
2024-02-21,100.528,100.534,100.588,100.643
2024-02-20,100.583,100.542,100.589,100.646
2024-02-19,100.531,100.545,100.59,100.649
2024-02-16,100.521,100.553,100.593,100.653
2024-02-15,100.553,100.559,100.595,100.656
2024-02-14,100.571,100.562,100.597,100.659
2024-02-13,100.574,100.558,100.595,100.662
2024-02-12,100.488,100.554,100.592,100.663
2024-02-09,100.415,100.558,100.59,100.667
2024-02-08,100.457,100.568,100.588,100.67
2024-02-07,100.51,100.577,100.583,100.672
2024-02-06,100.519,100.582,100.578,100.675
2024-02-05,100.499,100.591,100.574,100.678
2024-02-02,100.601,100.6,100.571,100.68
2024-02-01,100.655,100.604,100.565,100.682
2024-01-31,100.659,100.597,100.559,100.684
2024-01-30,100.621,100.585,100.552,100.686
2024-01-29,100.658,100.577,100.546,100.689
2024-01-26,100.61,100.568,100.539,100.691
2024-01-25,100.59,100.562,100.533,100.692
2024-01-24,100.507,100.559,100.528,100.695
2024-01-23,100.515,100.566,100.524,100.697
2024-01-22,100.55,100.576,100.521,100.698
2024-01-19,100.576,100.584,100.518,100.7
2024-01-18,100.588,100.588,100.513,100.701
2024-01-17,100.585,100.591,100.509,100.702
2024-01-16,100.645,100.594,100.504,100.703
2024-01-15,100.641,100.595,100.5,100.705
2024-01-12,100.659,100.599,100.496,100.707
2024-01-11,100.547,100.602,100.493,100.71
2024-01-10,100.485,100.617,100.493,100.713
2024-01-09,100.5,100.637,100.493,100.715
2024-01-08,100.527,100.647,100.494,100.718
2024-01-05,100.521,100.652,100.494,100.724
2024-01-04,100.532,100.656,100.494,100.729
2024-01-03,100.616,100.657,100.493,100.734
2023-12-29,100.666,100.657,100.489,100.739
2023-12-28,100.679,100.655,100.484,100.74
2023-12-27,100.63,100.654,100.479,100.741
2023-12-22,100.627,100.655,100.477,100.739
2023-12-21,100.636,100.655,100.473,100.735
2023-12-20,100.66,100.643,100.469,100.732
2023-12-19,100.697,100.628,100.466,100.728
2023-12-18,100.703,100.606,100.463,100.724
2023-12-15,100.775,100.581,100.461,100.722
2023-12-14,100.792,100.544,100.455,100.719
2023-12-13,100.645,100.509,100.449,100.717
2023-12-12,100.598,100.486,100.446,100.716
2023-12-11,100.578,100.469,100.444,100.716
2023-12-08,100.557,100.453,100.442,100.716
2023-12-07,100.616,100.438,100.442,100.716
2023-12-06,100.636,100.418,100.44,100.716
2023-12-05,100.657,100.396,100.439,100.716
2023-12-04,100.647,100.375,100.438,100.717
2023-12-01,100.629,100.352,100.436,100.717
2023-11-30,100.461,100.331,100.434,100.717
2023-11-29,100.425,100.323,100.436,100.718
2023-11-28,100.378,100.319,100.434,100.72
2023-11-27,100.317,100.318,100.433,100.722
2023-11-24,100.22,100.319,100.434,100.724
2023-11-23,100.266,100.331,100.438,100.728
2023-11-22,100.302,100.336,100.442,100.732
2023-11-21,100.346,100.344,100.446,100.735
2023-11-20,100.331,100.351,100.448,100.739
2023-11-17,100.337,100.363,100.453,100.743
2023-11-16,100.312,100.376,100.46,100.749
2023-11-15,100.305,100.39,100.469,100.753
2023-11-14,100.342,100.404,100.477,100.757
2023-11-13,100.311,100.417,100.486,100.76
2023-11-10,100.31,100.43,100.495,100.765
2023-11-09,100.34,100.442,100.506,100.77
2023-11-08,100.362,100.447,100.515,100.774
2023-11-07,100.371,100.451,100.523,100.779
2023-11-06,100.334,100.457,100.531,100.784
2023-11-03,100.39,100.468,100.54,100.788
2023-11-02,100.347,100.472,100.546,100.793
2023-11-01,100.425,100.478,100.555,100.799
2023-10-31,100.441,100.483,100.563,100.804
2023-10-30,100.513,100.49,100.568,100.808
2023-10-27,100.536,100.495,100.572,100.813
2023-10-26,100.521,100.491,100.575,100.816
2023-10-25,100.511,100.489,100.579,100.819
2023-10-24,100.542,100.487,100.585,100.821
2023-10-23,100.513,100.485,100.59,100.823
2023-10-20,100.48,100.484,100.595,100.826
2023-10-19,100.412,100.487,100.601,100.827
2023-10-18,100.43,100.495,100.609,100.83
2023-10-17,100.461,100.505,100.618,100.831
2023-10-16,100.497,100.515,100.626,100.831
2023-10-13,100.455,100.52,100.632,100.832
2023-10-12,100.431,100.525,100.639,100.832
2023-10-11,100.5,100.531,100.646,100.832
2023-10-10,100.55,100.521,100.653,100.832
2023-10-09,100.583,100.507,100.656,100.833
2023-10-06,100.481,100.492,100.658,100.834
2023-10-05,100.496,100.488,100.662,100.836
2023-10-04,100.479,100.487,100.664,100.839
2023-10-03,100.511,100.485,100.669,100.842
2023-10-02,100.488,100.484,100.674,100.846
2023-09-29,100.529,100.49,100.678,100.852
2023-09-28,100.531,100.501,100.681,100.857
2023-09-27,100.588,100.514,100.686,100.862
2023-09-26,100.603,100.523,100.691,100.866
2023-09-25,100.572,100.535,100.693,100.871
2023-09-22,100.538,100.549,100.696,100.877
2023-09-21,100.519,100.568,100.699,100.883
2023-09-20,100.343,100.589,100.7,100.888
2023-09-19,100.344,100.617,100.703,100.895
2023-09-18,100.362,100.645,100.706,100.902
2023-09-15,100.416,100.67,100.71,100.908
2023-09-14,100.475,100.689,100.712,100.914
2023-09-13,100.463,100.711,100.716,100.919
2023-09-12,100.483,100.735,100.72,100.925
2023-09-11,100.59,100.75,100.723,100.932
2023-09-08,100.688,100.756,100.724,100.938
2023-09-07,100.725,100.759,100.722,100.944
2023-09-06,100.725,100.759,100.722,100.95
2023-09-05,100.779,100.763,100.722,100.956
2023-09-04,100.792,100.762,100.725,100.961
2023-09-01,100.817,100.762,100.726,100.966
2023-08-31,100.831,100.758,100.725,100.972
2023-08-30,100.762,100.759,100.722,100.977
2023-08-29,100.77,100.766,100.72,100.984
2023-08-28,100.738,100.772,100.716,100.993
2023-08-25,100.702,100.777,100.713,101.002
2023-08-24,100.798,100.783,100.711,101.012
2023-08-23,100.821,100.783,100.71,101.02
2023-08-22,100.705,100.783,100.709,101.029
2023-08-21,100.694,100.783,100.712,101.038
2023-08-18,100.73,100.783,100.715,101.047
2023-08-17,100.721,100.779,100.716,101.056
2023-08-16,100.79,100.772,100.72,101.065
2023-08-15,100.766,100.767,100.725,101.074
2023-08-14,100.784,100.765,100.729,101.084
2023-08-11,100.762,100.759,100.735,101.093
2023-08-10,100.839,100.756,100.743,101.102
2023-08-09,100.872,100.752,100.749,101.11
2023-08-08,100.858,100.749,100.753,101.117
2023-08-07,100.809,100.74,100.754,101.124
2023-08-04,100.795,100.732,100.756,101.132
2023-08-03,100.793,100.725,100.76,101.14
2023-08-02,100.83,100.712,100.766,101.149
2023-07-31,100.703,100.689,100.773,101.156
2023-07-28,100.7,100.675,100.783,101.163
2023-07-27,100.657,100.665,100.794,101.171
2023-07-26,100.624,100.654,100.805,101.177
2023-07-25,100.709,100.657,100.817,101.183
2023-07-24,100.747,100.656,100.829,101.189
2023-07-21,100.693,100.649,100.841,101.197
2023-07-20,100.707,100.644,100.852,101.206
2023-07-19,100.782,100.637,100.862,101.217
2023-07-18,100.828,100.633,100.87,101.227
2023-07-17,100.721,100.627,100.877,101.234
2023-07-14,100.686,100.639,100.888,101.24
2023-07-13,100.702,100.652,100.896,101.247
2023-07-12,100.586,100.655,100.905,101.25
2023-07-11,100.492,100.661,100.915,101.254
2023-07-10,100.498,100.673,100.925,101.257
2023-07-07,100.539,100.677,100.937,101.261
2023-07-06,100.5,100.682,100.948,101.264
2023-07-05,100.671,100.688,100.957,101.267
2023-07-04,100.691,100.692,100.966,101.272
2023-07-03,100.638,100.699,100.973,101.276
2023-06-30,100.613,100.712,100.979,101.281
2023-06-29,100.602,100.726,100.988,101.286
2023-06-28,100.725,100.74,100.996,101.292
2023-06-27,100.743,100.753,101.002,101.299
2023-06-26,100.903,100.771,101.011,101.306
2023-06-23,100.87,100.776,101.014,101.314
2023-06-22,100.753,100.791,101.013,101.323
2023-06-21,100.676,100.817,101.02,101.332
2023-06-20,100.666,100.848,101.027,101.342
2023-06-19,100.572,100.876,101.029,101.353
2023-06-16,100.603,100.897,101.034,101.363
2023-06-15,100.592,100.918,101.037,101.374
2023-06-14,100.73,100.947,101.04,101.384
2023-06-13,100.796,100.971,101.044,101.394
2023-06-12,100.833,100.995,101.048,101.405
2023-06-09,100.83,101.021,101.054,101.417
2023-06-08,100.812,101.047,101.062,101.427
2023-06-07,100.916,101.074,101.067,101.439
2023-06-06,101.009,101.096,101.066,101.45
2023-06-05,100.986,101.116,101.068,101.462
2023-06-02,101.088,101.14,101.082,101.476
2023-06-01,101.139,101.15,101.094,101.489
2023-05-31,101.152,101.153,101.101,101.504
2023-05-30,101.076,101.155,101.11,101.52
2023-05-26,100.889,101.164,101.103,101.535
2023-05-25,100.919,101.189,101.106,101.552
2023-05-24,101.028,101.198,101.09,101.569
2023-05-23,101.086,101.209,101.068,101.585
2023-05-22,101.16,101.209,101.045,101.601
2023-05-19,101.219,101.196,101.018,101.615
2023-05-17,101.23,101.187,100.993,101.631
2023-05-16,101.22,101.178,100.973,101.647
2023-05-15,101.246,101.161,100.955,101.663
2023-05-12,101.298,101.151,100.936,101.681
2023-05-11,101.345,101.137,100.92,101.698
2023-05-10,101.238,101.11,100.904,101.714
2023-05-09,101.195,101.095,100.891,101.731
2023-05-08,101.176,101.084,100.881,101.747
2023-05-05,101.213,101.073,100.87,101.763
2023-05-04,101.263,101.071,100.858,101.775
2023-05-03,101.054,101.058,100.847,101.788
2023-05-02,101.185,101.044,100.84,101.802
2023-04-28,101.086,101.038,100.83,101.816
2023-04-27,100.971,101.034,100.822,101.832
2023-04-26,101.09,101.02,100.816,101.848
2023-04-25,101.089,101.002,100.81,101.865
2023-04-24,100.971,100.978,100.806,101.883
2023-04-21,101.098,100.965,100.806,101.901
2023-04-20,101.08,100.954,100.803,101.917
2023-04-19,100.934,100.948,100.801,101.933
2023-04-18,101.023,100.96,100.804,101.952
2023-04-17,101.023,100.974,100.808,101.97
2023-04-14,101.015,100.977,100.816,101.986
2023-04-13,101.183,100.966,100.819,102.004
2023-04-12,101.066,100.962,100.817,102.017
2023-04-11,100.848,101.004,100.817,102.028
2023-04-06,101.094,101.058,100.825,102.038
2023-04-05,101.032,101.085,100.828,102.048
2023-04-04,100.757,101.125,100.833,102.058
2023-04-03,100.813,101.123,100.844,102.071
2023-03-31,100.734,101.135,100.853,102.08
2023-03-30,100.776,101.097,100.863,102.087
2023-03-29,100.938,101.041,100.876,102.095
2023-03-28,100.977,100.971,100.887,102.102
2023-03-27,101.117,100.896,100.897,102.108
2023-03-24,101.236,100.817,100.9,102.117
2023-03-23,101.068,100.753,100.902,102.122
2023-03-22,100.851,100.7,100.907,102.129
2023-03-21,101.125,100.665,100.911,102.14
2023-03-20,101.699,100.621,100.906,102.152
2023-03-17,101.66,100.544,100.892,102.162
2023-03-16,101.485,100.474,100.879,102.173
2023-03-15,101.635,100.42,100.864,102.184
2023-03-14,100.732,100.354,100.85,102.196
2023-03-13,100.997,100.347,100.85,102.213
2023-03-10,100.163,100.327,100.84,102.229
2023-03-09,99.927,100.364,100.849,102.251
2023-03-08,99.891,100.415,100.86,102.276
2023-03-07,99.857,100.466,100.871,102.3
2023-03-06,99.925,100.522,100.886,102.326
2023-03-03,100.273,100.579,100.901,102.35
2023-03-02,100.276,100.618,100.91,102.373
2023-03-01,100.336,100.667,100.922,102.396
2023-02-28,100.462,100.707,100.937,102.418
2023-02-27,100.545,100.742,100.952,102.439
2023-02-24,100.603,100.776,100.968,102.461
2023-02-23,100.674,100.82,100.988,102.483
2023-02-22,100.656,100.869,101.005,102.505
2023-02-21,100.614,100.901,101.02,102.525
2023-02-20,100.699,100.934,101.038,102.544
2023-02-17,100.727,100.96,101.056,102.561
2023-02-16,100.69,100.993,101.076,102.577
2023-02-15,100.658,101.03,101.096,102.595
2023-02-14,100.685,101.072,101.116,102.612
2023-02-13,100.794,101.114,101.135,102.63
2023-02-10,100.857,101.143,101.153,102.647
2023-02-09,101.001,101.17,101.167,102.663
2023-02-08,100.945,101.197,101.179,102.68
2023-02-07,100.986,101.233,101.193,102.697
2023-02-06,101.053,101.265,101.205,102.715
2023-02-03,101.256,101.281,101.221,102.732
2023-02-02,101.408,101.287,101.233,102.746
2023-02-01,101.146,101.28,101.242,102.76
2023-01-31,101.111,101.273,101.257,102.777
2023-01-30,101.081,101.259,101.273,102.793
2023-01-27,101.22,101.254,101.288,102.81
2023-01-26,101.255,101.239,101.301,102.826
2023-01-25,101.287,101.205,101.314,102.842
2023-01-24,101.304,101.181,101.326,102.856
2023-01-23,101.241,101.143,101.343,102.872
2023-01-20,101.263,101.095,101.369,102.888
2023-01-19,101.392,101.049,101.396,102.905
2023-01-18,101.487,100.99,101.42,102.922
2023-01-17,101.476,100.919,101.44,102.939
2023-01-16,101.291,100.86,101.461,102.955
2023-01-13,101.336,100.819,101.486,102.972
2023-01-12,101.306,100.778,101.509,102.988
2023-01-11,101.048,100.75,101.534,103.004
2023-01-10,100.904,100.754,101.563,103.023
2023-01-09,100.998,100.774,101.596,103.044
2023-01-06,100.992,100.795,101.633,103.065
2023-01-05,100.749,100.836,101.664,103.086
2023-01-04,100.927,100.888,101.699,103.109
2023-01-03,100.735,100.921,101.73,103.132
2022-12-30,100.514,100.972,101.762,103.156
2022-12-29,100.586,101.046,101.798,
2022-12-28,100.503,101.121,101.833,
2022-12-27,100.418,101.202,101.873,
2022-12-23,100.593,101.283,101.912,
2022-12-22,100.671,101.353,101.946,
2022-12-21,100.733,101.422,101.977,
2022-12-20,100.885,101.476,102.006,
2022-12-19,101.105,101.525,102.028,
2022-12-16,101.203,101.558,102.041,
2022-12-15,101.312,101.584,102.056,
2022-12-14,101.613,101.621,102.075,
2022-12-13,101.529,101.638,102.094,
2022-12-12,101.412,101.66,102.121,
2022-12-09,101.504,101.692,102.147,
2022-12-08,101.625,101.718,102.162,
2022-12-07,101.711,101.732,102.169,
2022-12-06,101.715,101.743,102.176,
2022-12-05,101.628,101.755,102.169,
2022-12-02,101.642,101.773,102.161,
2022-12-01,101.709,101.808,102.153,
2022-11-30,101.549,101.864,102.143,
2022-11-29,101.613,101.933,102.135,
2022-11-28,101.612,101.997,102.126,
2022-11-25,101.592,102.057,102.125,
2022-11-24,101.859,102.12,102.124,
2022-11-23,101.864,102.164,102.119,
2022-11-22,101.87,102.206,102.117,
2022-11-21,101.882,102.251,102.114,
2022-11-18,101.894,102.292,102.119,
2022-11-17,101.842,102.337,102.124,
2022-11-16,101.879,102.404,102.136,
2022-11-15,101.893,102.447,102.153,
2022-11-14,101.899,102.49,102.166,
2022-11-11,102.165,102.526,102.181,
2022-11-10,102.544,102.539,102.194,
2022-11-09,102.587,102.522,102.197,
2022-11-08,102.577,102.506,102.199,
2022-11-07,102.505,102.5,102.202,
2022-11-04,102.539,102.494,102.205,
2022-11-03,102.515,102.476,102.214,
2022-11-02,102.492,102.457,102.227,
2022-11-01,102.554,102.435,102.237,
2022-10-31,102.494,102.398,102.248,
2022-10-28,102.57,102.349,102.261,
2022-10-27,102.852,102.308,102.279,
2022-10-26,102.524,102.269,102.296,
2022-10-25,102.529,102.272,102.32,
2022-10-24,102.448,102.295,102.352,
2022-10-21,102.356,102.311,102.389,
2022-10-20,102.288,102.304,102.425,
2022-10-19,102.34,102.285,102.463,
2022-10-18,102.493,102.265,102.502,
2022-10-17,102.409,102.189,102.537,
2022-10-14,102.283,102.112,102.575,
2022-10-13,102.229,102.042,102.61,
2022-10-12,102.151,101.975,102.654,
2022-10-11,101.999,101.906,102.698,
2022-10-10,101.768,101.851,102.749,
2022-10-07,101.944,101.837,102.807,
2022-10-06,102.271,101.81,102.864,
2022-10-05,102.574,101.765,102.91,
2022-10-04,102.868,101.712,102.949,
2022-10-03,102.694,101.637,102.981,
2022-09-30,102.25,101.598,103.013,
2022-09-29,101.998,101.593,103.043,
2022-09-28,102.048,101.622,103.078,
2022-09-27,101.353,101.666,103.114,
2022-09-26,101.243,101.746,103.167,
2022-09-23,101.234,101.839,103.228,
2022-09-22,101.236,101.945,103.287,
2022-09-21,101.117,102.042,103.353,
2022-09-20,101.171,102.149,103.426,
2022-09-19,101.547,102.25,103.493,
2022-09-16,101.544,102.324,103.547,
2022-09-15,101.605,102.42,103.603,
2022-09-14,101.771,102.524,103.667,
2022-09-13,101.743,102.605,103.723,
2022-09-12,102.106,102.696,103.772,
2022-09-09,102.177,102.768,103.821,
2022-09-08,102.441,102.851,103.855,
2022-09-07,102.698,102.936,103.872,
2022-09-06,102.562,103.007,103.874,
2022-09-05,102.631,103.11,103.882,
2022-09-02,102.832,103.22,103.894,
2022-09-01,102.692,103.307,103.902,
2022-08-31,102.708,103.408,103.899,
2022-08-30,102.699,103.515,103.89,
2022-08-29,102.657,103.616,103.881,
2022-08-26,102.977,103.725,103.876,
2022-08-25,103.161,103.797,103.862,
2022-08-24,102.989,103.883,103.855,
2022-08-23,103.106,103.974,103.84,
2022-08-22,103.185,104.07,103.827,
2022-08-19,103.433,104.169,103.827,
2022-08-18,103.717,104.259,103.828,
2022-08-17,103.75,104.317,103.827,
2022-08-16,104.112,104.369,103.828,
2022-08-15,104.284,104.391,103.821,
2022-08-12,104.141,104.393,103.814,
2022-08-11,104.197,104.366,103.815,
2022-08-10,104.319,104.336,103.817,
2022-08-09,104.206,104.304,103.821,
2022-08-08,104.305,104.291,103.833,
2022-08-05,104.057,104.289,103.844,
2022-08-04,104.449,104.3,103.862,
2022-08-03,104.348,104.305,103.869,
2022-08-02,104.548,104.333,103.878,
2022-07-29,104.665,104.329,103.884,
2022-07-28,104.783,104.302,103.886,
2022-07-27,104.585,104.272,103.884,
2022-07-26,104.532,104.287,103.891,
2022-07-25,104.442,104.291,103.9,
2022-07-22,104.313,104.274,103.913,
2022-07-21,103.738,104.29,103.919,
2022-07-20,103.756,104.299,103.933,
2022-07-19,103.832,104.268,103.941,
2022-07-18,104.009,104.201,103.943,
2022-07-15,104.278,104.13,103.947,
2022-07-14,104.218,104.059,103.945,
2022-07-13,104.528,103.994,103.945,
2022-07-12,104.773,103.861,103.937,
2022-07-11,104.485,103.694,103.925,
2022-07-08,104.264,103.545,103.92,
2022-07-07,104.321,103.42,103.925,
2022-07-06,104.813,103.285,103.929,
2022-07-05,104.592,103.152,103.921,
2022-07-04,104.192,102.996,103.91,
2022-07-01,104.552,102.879,103.911,
2022-06-30,103.879,102.787,103.911,
2022-06-29,103.279,102.761,103.921,
2022-06-28,102.826,102.788,103.946,
2022-06-27,102.943,102.851,103.977,
2022-06-24,103.214,102.908,104.004,
2022-06-23,103.252,102.956,104.025,
2022-06-22,102.533,103.016,104.048,
2022-06-21,102.265,103.135,104.088,
2022-06-20,102.243,103.286,104.135,
2022-06-17,102.4,103.455,104.184,
2022-06-16,102.297,103.618,104.233,
2022-06-15,102.814,103.795,104.282,
2022-06-14,102.249,103.928,104.321,
2022-06-13,102.446,104.101,104.365,
2022-06-10,103.168,104.26,104.408,
2022-06-09,103.48,104.365,104.442,
2022-06-08,103.684,104.446,104.473,
2022-06-07,103.777,104.53,104.502,
2022-06-03,103.792,104.609,104.533,
2022-06-02,103.942,104.697,104.563,
2022-06-01,104.154,104.741,104.594,
2022-05-31,104.309,104.759,104.624,
2022-05-30,104.54,104.749,,
2022-05-27,104.773,104.71,,
2022-05-25,104.847,104.673,,
2022-05-24,104.956,104.627,,
2022-05-23,104.809,104.578,,
2022-05-20,104.834,104.534,,
2022-05-19,104.829,104.487,,
2022-05-18,104.75,104.449,,
