Date,Last Price,Volume,SMAVG (15)
2023-09-13,256.6,858709,866635.0
2023-09-12,254.65,896625,938499.0
2023-09-11,253.9,800151,941110.0
2023-09-08,256.7,1028889,938759.0
2023-09-07,256.65,1220335,945354.0
2023-09-06,252.4,864158,918335.0
2023-09-05,253.9,955399,905098.0
2023-09-04,257.65,678457,881372.0
2023-09-01,259.45,504042,875897.0
2023-08-31,260.3,1587018,882751.0
2023-08-30,261.8,746746,821162.0
2023-08-29,261.05,877855,815304.0
2023-08-28,259.15,500040,800280.0
2023-08-25,259.2,613403,806826.0
2023-08-24,260.15,867702,809705.0
2023-08-23,262.55,1936664,802946.0
2023-08-22,253.05,935797,734810.0
2023-08-21,254.3,764877,712503.0
2023-08-18,255.05,1127816,706960.0
2023-08-17,257.95,815048,706390.0
2023-08-16,260.6,665613,701394.0
2023-08-15,262.25,599502,689964.0
2023-08-14,264.85,596337,686388.0
2023-08-11,265.15,606854,687337.0
2023-08-10,266.9,663179,689687.0
2023-08-09,265.6,658870,690269.0
2023-08-08,266.45,652495,685360.0
2023-08-07,264.85,598233,677383.0
2023-08-04,265.05,656588,705319.0
2023-08-03,266.95,766317,705136.0
2023-08-02,269.8,914631,712146.0
2023-07-31,270.6,601186,693984.0
2023-07-28,269.4,681726,692202.0
2023-07-27,272.45,1119272,719731.0
2023-07-26,271.0,740100,706481.0
2023-07-25,273.15,494163,706340.0
2023-07-24,273.5,545867,725257.0
2023-07-21,274.6,610576,739757.0
2023-07-20,273.8,642098,797492.0
2023-07-19,271.15,671917,795714.0
2023-07-18,269.3,585236,822575.0
2023-07-17,268.2,532839,830183.0
2023-07-14,271.2,1017276,842520.0
2023-07-13,267.6,653834,832785.0
2023-07-12,265.95,871467,832436.0
2023-07-11,264.85,642201,852545.0
2023-07-10,265.25,574451,875706.0
2023-07-07,265.2,1094670,884229.0
2023-07-06,270.7,920526,1003263.0
2023-07-05,276.8,737986,1003165.0
2023-07-04,274.75,777911,1060222.0
2023-07-03,273.45,763374,1063141.0
2023-06-30,273.5,1476594,1080475.0
2023-06-29,273.2,615429,1031452.0
2023-06-28,274.75,1074827,1053800.0
2023-06-27,270.65,699353,1051342.0
2023-06-26,273.0,717897,1056183.0
2023-06-23,276.5,871258,1086276.0
2023-06-22,274.85,648594,1088844.0
2023-06-21,273.85,1173100,1140668.0
2023-06-20,275.6,989617,1358730.0
2023-06-19,276.15,702298,1374443.0
2023-06-16,279.85,2880187,1413463.0
2023-06-15,275.5,919054,1281444.0
2023-06-14,274.55,1593841,1304107.0
2023-06-13,280.3,821692,1255008.0
2023-06-12,280.05,1023376,1254304.0
2023-06-09,282.1,741262,1277318.0
2023-06-08,283.95,950641,1292139.0
2023-06-07,287.85,1037953,1285207.0
2023-06-06,292.15,771981,1256217.0
2023-06-05,291.45,1169289,1248432.0
2023-06-02,292.8,909776,1223919.0
2023-06-01,289.75,1425956,1222373.0
2023-05-31,288.2,4444022,1191806.0
2023-05-30,287.9,1225311,934963.0
2023-05-26,290.7,1287598,894401.0
2023-05-25,287.5,899910,858817.0
2023-05-24,288.8,1258996,865196.0
2023-05-23,286.55,857350,839235.0
2023-05-22,286.4,811140,863070.0
2023-05-19,288.25,1368589,871358.0
2023-05-17,283.4,963566,881359.0
2023-05-16,282.3,846667,881085.0
2023-05-15,284.25,603107,876163.0
2023-05-12,284.75,655201,930339.0
2023-05-11,282.45,801592,962039.0
2023-05-10,280.2,886595,984404.0
2023-05-09,283.6,967443,989574.0
2023-05-08,284.1,591380,999454.0
2023-05-05,283.7,616880,1014633.0
2023-05-04,282.0,753837,1030093.0
2023-05-03,281.1,995604,1069854.0
2023-05-02,280.65,869572,1081192.0
2023-04-28,280.35,1214879,1137565.0
2023-04-27,276.2,935465,1171243.0
2023-04-26,274.65,1518595,1162610.0
2023-04-25,281.9,959462,1131530.0
2023-04-24,280.75,772826,1159085.0
2023-04-21,281.05,1415756,1178693.0
2023-04-20,277.6,1130705,1183740.0
2023-04-19,275.2,1137066,1182564.0
2023-04-18,276.35,964141,1201573.0
2023-04-17,277.95,1115635,1204604.0
2023-04-14,277.0,819070,1215274.0
2023-04-13,276.55,848788,1235134.0
2023-04-12,275.4,1350248,1277490.0
2023-04-11,273.65,1165669,1304861.0
2023-04-06,274.5,1715176,1642473.0
2023-04-05,267.3,1720042,1687174.0
2023-04-04,260.8,805976,1672885.0
2023-04-03,260.3,1052387,1705366.0
2023-03-31,260.95,1372796,1734363.0
2023-03-30,260.65,1066936,1727602.0
2023-03-29,258.85,1491462,1731324.0
2023-03-28,256.95,1113073,1719028.0
2023-03-27,256.9,1422193,1727491.0
2023-03-24,258.4,1009608,1700329.0
2023-03-23,258.35,1275688,1680946.0
2023-03-22,260.95,1116962,1667463.0
2023-03-21,262.7,1484131,1676280.0
2023-03-20,261.45,1760810,1719383.0
2023-03-17,261.75,6229851,1678028.0
2023-03-16,261.3,2385698,1342763.0
2023-03-15,265.35,1505700,1247859.0
2023-03-14,265.45,1293193,1219496.0
2023-03-13,264.25,1487342,1194822.0
2023-03-10,263.65,1271386,1145434.0
2023-03-09,264.1,1122764,1159425.0
2023-03-08,265.75,1307014,1168836.0
2023-03-07,267.5,1240020,1140585.0
2023-03-06,270.7,1014761,1140164.0
2023-03-03,273.85,718866,1125991.0
2023-03-02,273.9,1073445,1181302.0
2023-03-01,271.1,1249218,1176637.0
2023-02-28,271.8,2130670,1185978.0
2023-02-27,274.05,1140493,1140027.0
2023-02-24,275.75,1200871,1138228.0
2023-02-23,279.5,962148,1172304.0
2023-02-22,281.7,1080255,1260588.0
2023-02-21,281.9,923077,1303398.0
2023-02-20,280.05,746520,1340407.0
2023-02-17,279.2,1481257,1368247.0
2023-02-16,275.3,1263930,1338653.0
2023-02-15,277.1,883249,1351350.0
2023-02-14,278.4,1233703,1367722.0
2023-02-13,279.2,802165,1340422.0
2023-02-10,280.15,1548522,1343938.0
2023-02-09,284.6,1003474,1310058.0
2023-02-08,286.75,1389330,1322404.0
2023-02-07,284.5,1441405,1285114.0
2023-02-06,283.9,1113517,1235822.0
2023-02-03,282.35,1712013,1227494.0
2023-02-02,273.85,2286403,1194870.0
2023-02-01,279.4,1722401,1114533.0
2023-01-31,285.25,1478214,1130743.0
2023-01-30,288.2,1164126,1093778.0
2023-01-27,289.35,1037335,1089342.0
2023-01-26,289.0,1454391,1080977.0
2023-01-25,293.6,1128836,1052347.0
2023-01-24,295.4,824197,1049833.0
2023-01-23,295.45,854907,1058522.0
2023-01-20,294.3,1040314,1045418.0
2023-01-19,294.45,1188663,1017836.0
2023-01-18,295.9,829993,982670.0
2023-01-17,294.5,702026,955749.0
