Date,Last Price,SMAVG (15),SMAVG (50),SMAVG (200)
2024-03-27,93.816,93.214,92.207,90.812
2024-03-26,93.53,93.18,92.16,90.79
2024-03-25,93.716,93.167,92.13,90.772
2024-03-22,93.863,93.105,92.096,90.754
2024-03-21,93.623,93.034,92.056,90.736
2024-03-20,92.98,92.963,92.016,90.717
2024-03-19,92.584,92.893,91.985,90.702
2024-03-18,92.38,92.837,91.97,90.693
2024-03-15,92.409,92.804,91.967,90.684
2024-03-14,92.822,92.793,91.962,90.677
2024-03-13,92.986,92.731,91.95,90.669
2024-03-12,93.096,92.642,91.958,90.66
2024-03-11,93.491,92.562,91.966,90.647
2024-03-08,93.516,92.423,91.973,90.625
2024-03-07,93.405,92.276,91.977,90.604
2024-03-06,93.302,92.161,91.978,90.584
2024-03-05,93.335,92.037,91.98,90.564
2024-03-04,92.79,91.926,91.989,90.545
2024-03-01,92.787,91.814,92.012,90.528
2024-02-29,92.569,91.69,92.036,90.513
2024-02-28,91.917,91.598,92.071,90.498
2024-02-27,91.755,91.567,92.108,90.487
2024-02-26,91.877,91.548,92.142,90.477
2024-02-23,92.252,91.509,92.167,90.468
2024-02-22,91.893,91.488,92.174,90.453
2024-02-21,91.648,91.526,92.188,90.436
2024-02-20,91.898,91.553,92.214,90.421
2024-02-19,91.404,91.528,92.235,90.404
2024-02-16,91.301,91.551,92.268,90.394
2024-02-15,91.69,91.564,92.293,90.381
2024-02-14,91.446,91.563,92.309,90.371
2024-02-13,91.656,91.537,92.314,90.359
2024-02-12,91.111,91.493,92.312,90.342
2024-02-09,90.94,91.52,92.314,90.331
2024-02-08,91.183,91.548,92.311,90.321
2024-02-07,91.452,91.56,92.289,90.306
2024-02-06,91.47,91.559,92.267,90.292
2024-02-05,91.284,91.596,92.253,90.278
2024-02-02,91.944,91.645,92.243,90.262
2024-02-01,92.46,91.642,92.214,90.244
2024-01-31,92.06,91.584,92.172,90.222
2024-01-30,91.521,91.544,92.136,90.203
2024-01-29,91.754,91.565,92.106,90.191
2024-01-26,91.487,91.596,92.07,90.177
2024-01-25,91.673,91.641,92.024,90.158
2024-01-24,91.066,91.677,91.975,90.144
2024-01-23,90.986,91.831,91.941,90.13
2024-01-22,91.515,91.997,91.91,90.112
2024-01-19,91.358,92.153,91.847,90.094
2024-01-18,91.366,92.311,91.78,90.075
2024-01-17,91.438,92.45,91.729,90.056
2024-01-16,92.035,92.582,91.675,90.037
2024-01-15,92.008,92.697,91.613,90.016
2024-01-12,91.897,92.825,91.551,89.998
2024-01-11,91.589,92.966,91.493,89.982
2024-01-10,91.465,93.147,91.442,89.967
2024-01-09,91.833,93.301,91.392,89.949
2024-01-08,92.229,93.409,91.333,89.934
2024-01-05,92.154,93.468,91.273,89.923
2024-01-04,92.223,93.5,91.208,89.913
2024-01-03,93.376,93.523,91.134,89.897
2023-12-29,93.473,93.494,91.036,89.877
2023-12-28,93.854,93.461,90.939,89.845
2023-12-27,93.719,93.408,90.836,89.816
2023-12-22,93.459,93.33,90.743,89.779
2023-12-21,93.416,93.264,90.66,89.74
2023-12-20,93.761,93.148,90.57,89.7
2023-12-19,93.929,93.002,90.483,89.653
2023-12-18,94.007,92.822,90.383,89.604
2023-12-15,94.3,92.608,90.283,89.555
2023-12-14,93.78,92.327,90.162,89.504
2023-12-13,93.453,92.099,90.055,89.458
2023-12-12,93.122,91.919,89.95,89.416
2023-12-11,92.631,91.764,89.858,89.376
2023-12-08,92.569,91.619,89.78,89.339
2023-12-07,92.941,91.474,89.712,89.303
2023-12-06,92.977,91.294,89.62,89.263
2023-12-05,93.06,91.096,89.545,89.223
2023-12-04,92.548,90.89,89.472,89.185
2023-12-01,92.465,90.667,89.406,89.148
2023-11-30,91.684,90.45,89.346,89.111
2023-11-29,91.558,90.294,89.301,89.078
2023-11-28,91.238,90.155,89.257,89.045
2023-11-27,90.787,89.962,89.213,89.016
2023-11-24,90.096,89.777,89.18,88.988
2023-11-23,90.354,89.692,89.165,88.967
2023-11-22,90.757,89.583,89.154,88.942
2023-11-21,90.793,89.461,89.128,88.915
2023-11-20,90.458,89.336,89.097,88.891
2023-11-17,90.387,89.239,89.073,88.873
2023-11-16,90.243,89.151,89.059,88.862
2023-11-15,90.015,89.064,89.049,88.843
2023-11-14,89.962,88.988,89.047,88.825
2023-11-13,89.213,88.94,89.052,88.807
2023-11-10,89.208,88.919,89.076,88.795
2023-11-09,89.346,88.873,89.102,88.783
2023-11-08,89.467,88.817,89.132,88.772
2023-11-07,88.337,88.758,89.15,
2023-11-06,88.017,88.784,89.195,
2023-11-03,88.82,88.855,89.243,
2023-11-02,88.715,88.888,89.268,
2023-11-01,88.94,88.902,89.298,
2023-10-31,88.912,88.932,89.323,
2023-10-30,88.998,88.933,89.339,
2023-10-27,89.067,88.933,89.346,
2023-10-26,88.94,88.879,89.359,
2023-10-25,88.877,88.845,89.365,
2023-10-24,89.25,88.8,89.385,
2023-10-23,88.897,88.751,89.39,
2023-10-20,88.518,88.739,89.401,
2023-10-19,88.494,88.785,89.417,
2023-10-18,88.593,88.772,89.447,
2023-10-17,88.728,88.817,89.479,
2023-10-16,89.07,88.862,89.512,
2023-10-13,89.314,88.873,89.523,
2023-10-12,88.925,88.883,89.532,
2023-10-11,89.395,88.917,89.547,
2023-10-10,88.936,88.914,89.561,
2023-10-09,88.99,88.923,89.585,
2023-10-06,88.258,88.931,89.608,
2023-10-05,88.425,89.005,89.649,
2023-10-04,88.213,89.097,89.688,
2023-10-03,88.507,89.178,89.736,
2023-10-02,88.724,89.227,89.782,
2023-09-29,89.202,89.265,89.818,
2023-09-28,88.306,89.294,89.844,
2023-09-27,89.258,89.391,89.893,
2023-09-26,89.403,89.434,89.93,
2023-09-25,89.241,89.49,89.952,
2023-09-22,89.461,89.568,89.972,
2023-09-21,89.437,89.638,89.982,
2023-09-20,89.344,89.731,89.98,
2023-09-19,89.074,89.8,89.972,
2023-09-18,89.118,89.901,89.973,
2023-09-15,89.357,89.985,89.98,
2023-09-14,89.807,90.036,89.982,
2023-09-13,89.438,90.061,89.994,
2023-09-12,89.236,90.113,90.017,
2023-09-11,89.286,90.144,90.041,
2023-09-08,89.646,90.147,90.063,
2023-09-07,89.758,90.154,90.074,
2023-09-06,89.911,90.117,90.096,
2023-09-05,90.243,90.115,90.114,
2023-09-04,90.409,90.067,90.13,
2023-09-01,90.51,90.001,90.134,
2023-08-31,90.826,89.923,90.118,
2023-08-30,90.381,89.867,90.104,
2023-08-29,90.594,89.854,90.102,
2023-08-28,90.379,89.841,90.075,
2023-08-25,90.109,89.788,90.058,
2023-08-24,90.185,89.766,90.043,
2023-08-23,90.221,89.733,90.028,
2023-08-22,89.702,89.724,90.023,
2023-08-21,89.331,89.752,90.031,
2023-08-18,89.746,89.807,90.048,
2023-08-17,89.208,89.845,90.05,
2023-08-16,89.874,89.921,90.067,
2023-08-15,89.526,89.97,90.082,
2023-08-14,89.424,90.058,90.104,
2023-08-11,89.345,90.131,90.139,
2023-08-10,89.987,90.208,90.175,
2023-08-09,90.173,90.257,90.198,
2023-08-08,90.404,90.32,90.204,
2023-08-07,89.58,90.327,90.18,
2023-08-04,89.791,90.37,90.172,
2023-08-03,89.681,90.384,90.164,
2023-08-02,90.081,90.361,90.158,
2023-07-31,90.135,90.284,90.145,
2023-07-28,90.151,90.217,90.131,
2023-07-27,90.31,90.17,90.127,
2023-07-26,90.346,90.115,90.11,
2023-07-25,90.622,90.117,90.096,
2023-07-24,90.84,90.115,90.08,
2023-07-21,90.518,90.09,90.065,
2023-07-20,90.494,90.081,90.038,
2023-07-19,90.727,90.06,90.0,
2023-07-18,91.124,90.068,89.956,
2023-07-17,90.508,90.047,89.906,
2023-07-14,90.224,90.083,89.882,
2023-07-13,89.992,90.11,89.854,
2023-07-12,89.344,90.092,89.846,
2023-07-11,88.929,90.143,89.841,
2023-07-10,89.132,90.234,89.828,
2023-07-07,89.443,90.241,89.823,
2023-07-06,89.484,90.247,89.812,
2023-07-05,90.381,90.237,89.787,
2023-07-04,90.582,90.176,89.751,
2023-07-03,90.474,90.135,89.713,
2023-06-30,90.372,90.11,89.665,
2023-06-29,90.177,90.096,89.625,
2023-06-28,90.849,90.076,89.585,
2023-06-27,90.815,90.021,89.532,
2023-06-26,91.054,90.011,89.497,
2023-06-23,90.624,89.982,89.454,
2023-06-22,89.725,90.016,89.397,
2023-06-21,90.097,90.111,89.379,
2023-06-20,90.295,90.182,89.345,
2023-06-19,89.25,90.194,89.286,
2023-06-16,89.524,90.188,89.258,
2023-06-15,89.334,90.166,89.221,
2023-06-14,89.468,90.172,89.186,
2023-06-13,89.96,90.166,89.149,
2023-06-12,90.113,90.131,89.105,
2023-06-09,90.155,90.084,89.072,
2023-06-08,89.879,90.069,89.041,
2023-06-07,90.017,90.044,89.014,
2023-06-06,90.665,90.018,88.974,
2023-06-05,90.625,89.961,88.935,
2023-06-02,91.132,89.928,88.923,
2023-06-01,91.148,89.796,88.903,
2023-05-31,91.167,89.625,88.862,
2023-05-30,90.479,89.45,88.824,
2023-05-26,89.16,89.327,88.757,
2023-05-25,89.184,89.336,88.736,
2023-05-24,89.433,89.312,88.678,
2023-05-23,89.367,89.322,88.602,
2023-05-22,89.435,89.303,88.525,
2023-05-19,89.411,89.228,88.421,
2023-05-17,89.939,89.192,88.316,
2023-05-16,89.497,89.122,88.201,
2023-05-15,89.622,89.038,88.094,
2023-05-12,89.812,88.967,87.995,
2023-05-11,90.134,88.892,87.899,
2023-05-10,89.155,88.755,87.798,
2023-05-09,88.579,88.705,87.719,
2023-05-08,88.538,88.678,87.655,
2023-05-05,88.638,88.655,87.584,
2023-05-04,89.291,88.681,87.51,
2023-05-03,88.831,88.657,87.432,
2023-05-02,89.579,88.587,87.359,
2023-04-28,89.078,88.534,87.27,
2023-04-27,88.31,88.489,87.19,
2023-04-26,88.871,88.427,87.123,
2023-04-25,88.899,88.357,87.052,
2023-04-24,88.239,88.276,86.98,
2023-04-21,88.55,88.231,86.935,
2023-04-20,88.684,88.169,86.87,
2023-04-19,88.08,88.108,86.805,
2023-04-18,88.404,88.135,86.762,
2023-04-17,88.179,88.148,86.731,
2023-04-14,88.188,88.172,86.729,
2023-04-13,89.034,88.158,86.695,
2023-04-12,88.927,88.138,86.644,
2023-04-11,87.776,88.211,86.591,
2023-04-06,88.795,88.37,86.571,
2023-04-05,88.399,88.389,86.534,
2023-04-04,87.38,88.448,86.509,
2023-04-03,87.814,88.432,,
2023-03-31,87.692,88.451,,
2023-03-30,87.565,88.355,,
2023-03-29,87.625,88.227,,
2023-03-28,87.766,88.086,,
2023-03-27,88.476,87.851,,
2023-03-24,88.611,87.562,,
2023-03-23,88.538,87.27,,
2023-03-22,87.974,86.978,,
2023-03-21,88.731,86.754,,
2023-03-20,90.025,86.508,,
2023-03-17,90.153,86.178,,
2023-03-16,89.082,85.849,,
2023-03-15,89.287,85.6,,
2023-03-14,87.137,85.315,,
2023-03-13,88.108,85.17,,
2023-03-10,86.248,84.988,,
2023-03-09,85.638,84.915,,
2023-03-08,85.51,84.882,,
2023-03-07,84.244,84.854,,
2023-03-06,84.147,84.902,,
2023-03-03,84.23,84.981,,
2023-03-02,84.149,85.051,,
2023-03-01,84.626,85.172,,
2023-02-28,85.04,85.219,,
2023-02-27,85.074,85.243,,
2023-02-24,85.222,85.303,,
2023-02-23,85.343,85.411,,
2023-02-22,85.013,85.592,,
2023-02-21,84.952,85.691,,
2023-02-20,85.381,85.792,,
2023-02-17,85.157,85.854,,
2023-02-16,85.138,85.96,,
2023-02-15,85.097,86.082,,
2023-02-14,84.966,86.218,,
2023-02-13,85.326,,,
2023-02-10,85.275,,,
2023-02-09,85.973,,,
2023-02-08,85.321,,,
2023-02-07,85.409,,,
2023-02-06,85.978,,,
2023-02-03,86.841,,,
2023-02-02,88.054,,,
2023-02-01,86.493,,,
2023-01-31,86.469,,,
2023-01-30,86.308,,,
2023-01-27,86.759,,,
2023-01-26,86.955,,,
2023-01-25,87.14,,,
