Date,Last Price,Volume,SMAVG (15)
2022-01-21,134.35,2140739,1158405.0
2022-01-20,141.15,1284406,1061135.0
2022-01-19,141.0,2155169,1010607.0
2022-01-18,134.1,1131746,892436.0
2022-01-17,135.85,1068448,860643.0
2022-01-14,131.1,1278040,836252.0
2022-01-13,133.5,851048,803535.0
2022-01-12,134.8,957963,805487.0
2022-01-11,134.95,903078,832963.0
2022-01-10,132.7,1019755,995083.0
2022-01-07,136.65,932220,1009938.0
2022-01-06,139.65,1145817,1019888.0
2022-01-05,143.3,1108445,1007560.0
2022-01-04,139.05,727827,979505.0
2022-01-03,137.75,671380,984104.0
2021-12-30,136.95,681680,1025338.0
2021-12-29,137.75,526485,1056360.0
2021-12-28,137.15,382614,1108680.0
2021-12-27,136.75,654841,1150546.0
2021-12-23,135.4,702589,1175356.0
2021-12-22,133.65,787289,1214672.0
2021-12-21,132.7,880315,1256756.0
2021-12-20,131.55,1370117,1333623.0
2021-12-17,131.3,3334875,1338571.0
2021-12-16,136.75,1242580,1242248.0
2021-12-15,137.5,1081466,1201954.0
2021-12-14,136.3,960900,1219465.0
2021-12-13,140.0,687611,1264034.0
2021-12-10,142.45,796822,1301223.0
2021-12-09,142.2,1289889,1372427.0
2021-12-08,144.2,1147013,1384051.0
2021-12-07,144.75,1311282,1399114.0
2021-12-06,137.45,1010606,1411857.0
2021-12-03,135.7,1026979,1438733.0
2021-12-02,136.0,1292337,1611920.0
2021-12-01,138.85,1418543,1615253.0
2021-11-30,136.7,2033323,1606559.0
2021-11-29,138.9,1444337,1577287.0
2021-11-26,133.45,1890026,1615464.0
2021-11-25,140.65,638179,1594766.0
2021-11-24,138.9,1344123,1633172.0
2021-11-23,137.4,1629444,1618348.0
2021-11-22,139.25,1245447,1562839.0
2021-11-19,137.9,1864874,1534863.0
2021-11-18,141.4,1464249,1497216.0
2021-11-17,141.55,1372957,1462391.0
2021-11-16,140.7,1502435,1423092.0
2021-11-15,139.8,1413738,1387158.0
2021-11-12,136.0,3624785,1335440.0
2021-11-11,122.65,1342335,1217110.0
2021-11-10,121.75,1288127,1189097.0
2021-11-09,123.5,1594248,1191637.0
2021-11-08,123.7,2016990,1157011.0
2021-11-05,120.3,1579562,1112258.0
2021-11-04,116.45,1214268,1118594.0
2021-11-03,115.25,1121761,1161279.0
2021-11-02,114.05,796809,1180807.0
2021-11-01,114.35,825812,1194609.0
2021-10-29,113.1,1300170,1182037.0
2021-10-28,114.25,941863,1154998.0
2021-10-27,113.3,783479,1199489.0
2021-10-26,114.15,963418,1226621.0
2021-10-25,112.15,637969,1253190.0
2021-10-22,111.85,1849836,1289460.0
2021-10-21,110.05,922140,1266549.0
2021-10-20,109.65,1326233,1294112.0
2021-10-19,109.0,1074853,1292382.0
2021-10-18,108.8,1345694,1311741.0
2021-10-15,109.9,1674601,1297497.0
2021-10-14,108.6,1854552,1257236.0
2021-10-13,104.3,1414680,1244965.0
2021-10-12,101.3,1003836,1253348.0
2021-10-11,101.15,637234,1271839.0
2021-10-08,100.2,894587,1358902.0
2021-10-07,101.2,1609218,1484170.0
2021-10-06,96.96,1190462,1502246.0
2021-10-05,98.94,1361960,1561719.0
2021-10-04,99.38,1182017,1558385.0
2021-10-01,99.06,1506162,1546416.0
2021-09-30,97.42,1335587,1543289.0
2021-09-29,97.88,1300290,1536274.0
2021-09-28,96.76,1365241,1528847.0
2021-09-27,99.16,1132024,1521008.0
2021-09-24,100.45,1070696,1491169.0
2021-09-23,101.0,1670485,1477820.0
2021-09-22,97.68,1540418,1430096.0
2021-09-21,95.66,1281205,1414400.0
2021-09-20,96.34,1943177,1469295.0
2021-09-17,99.48,2773600,1395188.0
2021-09-16,97.98,1880365,1276334.0
2021-09-15,99.1,2082559,1215499.0
2021-09-14,103.4,1311946,1135230.0
2021-09-13,107.2,1002479,1130224.0
2021-09-10,107.75,1459268,1176955.0
2021-09-09,104.8,1230357,1206113.0
2021-09-08,104.8,1188878,1324209.0
2021-09-07,105.5,1247656,1346084.0
2021-09-06,103.0,684439,1334721.0
2021-09-03,101.5,870470,1350703.0
2021-09-02,104.1,954628,1331058.0
2021-09-01,103.3,1304971,1319765.0
2021-08-31,101.0,2104624,1273088.0
2021-08-30,102.2,831574,1182832.0
2021-08-27,103.3,990789,1152973.0
2021-08-26,103.6,967839,1124730.0
2021-08-25,103.5,878530,1114956.0
2021-08-24,103.6,1236863,1115756.0
2021-08-23,102.75,1703437,1086768.0
2021-08-20,99.0,1896642,1030796.0
2021-08-19,99.34,3001789,975151.0
2021-08-18,106.45,1517013,823352.0
2021-08-17,109.55,1077207,762757.0
2021-08-16,111.7,924172,753037.0
2021-08-13,114.9,575788,754247.0
2021-08-12,115.2,785234,783887.0
2021-08-11,114.95,604813,798787.0
2021-08-10,115.7,750782,815617.0
2021-08-09,116.2,383690,832171.0
2021-08-06,115.95,567147,885287.0
2021-08-05,115.35,821239,956310.0
2021-08-04,115.75,890525,971524.0
2021-08-03,118.0,802043,970984.0
2021-08-02,118.05,863857,977756.0
2021-07-30,116.0,1061972,969343.0
2021-07-29,116.95,724793,963262.0
2021-07-28,115.85,608089,1005941.0
2021-07-27,114.55,931410,1030156.0
2021-07-26,117.15,942325,1009097.0
2021-07-23,116.1,1020381,976951.0
2021-07-22,113.0,1008734,957124.0
2021-07-21,111.3,857266,953358.0
2021-07-20,108.55,999088,965599.0
2021-07-19,107.15,1180437,955388.0
2021-07-16,111.15,1632496,923489.0
2021-07-15,112.15,1049437,859729.0
2021-07-14,114.15,882433,847206.0
2021-07-13,112.0,903627,869418.0
2021-07-12,112.35,737654,862192.0
2021-07-09,110.65,970765,890424.0
2021-07-08,108.95,1364973,1076779.0
2021-07-07,111.9,971308,1058162.0
2021-07-06,110.55,615525,1064866.0
2021-07-05,111.95,460138,1132074.0
2021-07-02,111.6,722975,1164897.0
2021-07-01,111.85,952254,1169619.0
2021-06-30,111.95,1040869,1176401.0
2021-06-29,112.85,845926,1179213.0
2021-06-28,113.0,701955,1217237.0
2021-06-25,113.35,676091,1256525.0
2021-06-24,114.2,861600,1293391.0
2021-06-23,112.8,1215614,1343281.0
2021-06-22,113.6,795229,1393663.0
2021-06-21,113.6,1161145,1451211.0
2021-06-18,112.45,3766084,1433059.0
2021-06-17,115.05,1085720,1286524.0
2021-06-16,115.3,1071868,1381150.0
2021-06-15,115.25,1623643,1441566.0
2021-06-14,115.1,952477,1463947.0
2021-06-11,114.6,793806,1598160.0
2021-06-10,114.65,1053994,1607486.0
2021-06-09,116.25,1083039,1599292.0
2021-06-08,115.3,1416282,1600306.0
2021-06-07,115.3,1291279,1557429.0
2021-06-04,113.5,1229086,1543856.0
2021-06-03,113.3,1609951,1535031.0
2021-06-02,114.45,1971344,1514619.0
2021-06-01,112.55,1658442,1436491.0
2021-05-31,109.65,888868,1378876.0
2021-05-28,109.3,1568064,1417422.0
2021-05-27,106.7,2505100,1381143.0
2021-05-26,105.65,1978113,1281436.0
2021-05-25,102.55,1959362,1188573.0
2021-05-21,99.32,2965673,1123694.0
2021-05-20,94.64,933692,984263.0
2021-05-19,93.48,931086,979706.0
2021-05-18,95.42,1098249,990773.0
2021-05-17,94.18,773127,969475.0
2021-05-14,94.34,1087676,978878.0
2021-05-12,93.42,1096716,977332.0
2021-05-11,93.88,1303767,987964.0
2021-05-10,95.48,799423,979099.0
2021-05-07,95.66,794228,992891.0
2021-05-06,94.74,1467050,1051719.0
2021-05-05,95.08,1023888,1043585.0
2021-05-04,92.88,1009488,1124853.0
2021-05-03,94.84,585162,1131977.0
2021-04-30,93.64,986182,1166980.0
2021-04-29,94.04,874213,1157515.0
2021-04-28,94.16,865335,1155920.0
2021-04-27,93.68,1097090,1160475.0
2021-04-26,94.98,778783,1183570.0
2021-04-23,95.1,914168,1195596.0
2021-04-22,95.12,1064483,1209027.0
2021-04-21,94.76,1256200,1214514.0
2021-04-20,92.82,1170790,1195216.0
2021-04-19,95.74,1006301,1175098.0
2021-04-16,96.2,1676646,1191855.0
2021-04-15,96.66,1345050,1148019.0
2021-04-14,96.74,2242903,1160222.0
2021-04-13,93.64,1116348,1159723.0
2021-04-12,92.2,1110202,1423556.0
2021-04-09,93.22,844210,1451475.0
2021-04-08,93.3,850285,1455954.0
2021-04-07,93.3,933664,1473414.0
2021-04-06,94.72,1443509,1484341.0
2021-04-01,92.1,959182,1462847.0
2021-03-31,90.74,1115624,1464708.0
2021-03-30,92.58,1146793,1447675.0
2021-03-29,90.38,966726,1441460.0
2021-03-26,89.74,869027,1459519.0
2021-03-25,89.66,1257661,1475755.0
2021-03-24,90.6,1019096,1476817.0
2021-03-23,91.5,1528098,1488803.0
2021-03-22,92.0,2235420,1440558.0
2021-03-19,89.32,5073838,1379955.0
2021-03-18,92.14,1528990,1132407.0
2021-03-17,89.84,911393,1090050.0
2021-03-16,90.0,1112183,1111957.0
2021-03-15,90.1,1097580,1105693.0
2021-03-12,91.42,1121098,1091125.0
2021-03-11,89.56,987097,1133240.0
2021-03-10,89.26,860122,1134974.0
2021-03-09,89.36,1053565,1129962.0
2021-03-08,88.78,1237615,1101564.0
2021-03-05,85.94,1112562,1056382.0
2021-03-04,87.88,1273596,1026225.0
2021-03-03,90.18,1198891,1002169.0
2021-03-02,89.32,804426,986236.0
2021-03-01,89.2,1326370,1019098.0
2021-02-26,87.58,1360618,1023852.0
2021-02-25,88.48,893638,1009984.0
2021-02-24,89.38,1239989,1030998.0
2021-02-23,87.96,1018223,1018879.0
2021-02-22,87.88,879063,1065203.0
2021-02-19,88.52,1752830,1138541.0
2021-02-18,86.96,1013102,1145319.0
2021-02-17,87.66,784947,1221498.0
2021-02-16,89.08,627584,1292967.0
2021-02-15,88.88,559885,1345150.0
2021-02-12,87.78,660206,1426798.0
2021-02-11,88.12,912761,1494468.0
2021-02-10,87.5,959905,1529186.0
2021-02-09,87.86,1297343,1643157.0
2021-02-08,87.08,1397688,1724608.0
2021-02-05,85.8,1152595,1770458.0
2021-02-04,85.3,1208845,1873626.0
2021-02-03,84.02,1058212,1891409.0
2021-02-02,84.56,1713073,1953299.0
2021-02-01,82.84,1979135,2024815.0
2021-01-29,82.88,1854501,2051855.0
2021-01-28,84.14,2155796,2043888.0
2021-01-27,82.76,1856979,2070833.0
2021-01-26,83.72,1410322,2079101.0
2021-01-25,82.86,1784613,2103879.0
2021-01-22,85.46,1675247,2096986.0
2021-01-21,85.44,1433536,2074939.0
2021-01-20,85.88,2669465,2040971.0
2021-01-19,83.54,2519107,1913354.0
2021-01-18,85.66,2085442,1806653.0
2021-01-15,82.3,2700119,1728849.0
2021-01-14,83.34,1475594,1695138.0
2021-01-13,82.86,1986562,1846340.0
2021-01-12,84.26,2785805,1949223.0
2021-01-11,83.7,2384736,1965422.0
2021-01-08,83.0,1734998,2008815.0
2021-01-07,82.72,2559975,2041261.0
2021-01-06,79.66,1980992,2063413.0
2021-01-05,80.12,1781985,2069827.0
2021-01-04,81.18,1681221,2071879.0
2020-12-30,80.08,1344546,2101803.0
2020-12-29,80.5,924020,2124418.0
2020-12-28,80.2,755212,2180303.0
2020-12-23,79.06,918585,2245338.0
2020-12-22,78.72,918388,2311689.0
2020-12-21,77.82,2194449,2411892.0
2020-12-18,80.06,3743619,2459587.0
2020-12-17,80.78,3529820,2341629.0
2020-12-16,79.38,3028778,2216139.0
2020-12-15,79.06,3035642,2152707.0
2020-12-14,77.34,2221683,2154501.0
2020-12-11,76.5,2892261,2110196.0
2020-12-10,75.32,2077191,2062934.0
2020-12-09,75.78,1812771,2030522.0
2020-12-08,74.48,2130082,2048993.0
2020-12-07,74.44,1683770,2087367.0
2020-12-04,73.9,1762296,2104749.0
2020-12-03,74.24,1730726,2147253.0
2020-12-02,74.52,1913864,2237999.0
2020-12-01,74.98,2421428,2331608.0
2020-11-30,75.48,2909866,2433736.0
2020-11-27,76.78,1974248,2750106.0
2020-11-26,77.0,1647483,3126833.0
2020-11-25,77.78,2077295,3180403.0
2020-11-24,78.26,3062548,3246991.0
2020-11-23,76.44,1557115,3200430.0
2020-11-20,75.82,2183332,3229490.0
2020-11-19,75.14,1591005,3225355.0
2020-11-18,75.72,2089838,3260127.0
2020-11-17,77.22,2705689,3287440.0
2020-11-16,75.72,1944505,3197875.0
2020-11-13,74.6,2399856,3166646.0
2020-11-12,74.02,3091904,3109753.0
2020-11-11,76.64,3318005,2988483.0
2020-11-10,75.46,3953353,2909008.0
2020-11-09,77.02,7655410,2835187.0
2020-11-06,69.04,7625148,2407785.0
2020-11-05,63.4,2451038,2050488.0
2020-11-04,61.48,3076116,2043195.0
2020-11-03,60.0,2364137,1944646.0
2020-11-02,57.96,1993016,1882321.0
2020-10-30,57.5,2121303,1840370.0
2020-10-29,58.14,2112586,1819388.0
2020-10-28,58.98,2499532,1778320.0
2020-10-27,60.8,1362214,1720116.0
2020-10-26,61.62,1476069,1738562.0
2020-10-23,63.0,1546460,1776272.0
2020-10-22,62.58,1272858,1836381.0
2020-10-21,62.56,2125878,1853745.0
2020-10-20,63.56,2846041,1827639.0
2020-10-19,62.64,1244373,1744758.0
2020-10-16,62.52,2265693,1783861.0
2020-10-15,61.3,2341644,1727328.0
2020-10-14,62.86,1597886,1661168.0
2020-10-13,63.02,1429256,1649282.0
2020-10-12,63.02,1363762,1682206.0
2020-10-09,62.52,1806565,1713094.0
2020-10-08,62.24,1496566,1854093.0
2020-10-07,62.1,1626475,1877308.0
2020-10-06,61.76,1638904,1916061.0
2020-10-05,62.22,2041713,1908840.0
2020-10-02,60.56,2448106,1916097.0
2020-10-01,62.16,1533318,2006929.0
2020-09-30,61.7,1734289,2154902.0
2020-09-29,61.88,1602824,2177781.0
2020-09-28,62.2,1830913,2161147.0
2020-09-25,60.6,1417692,2103156.0
2020-09-24,60.84,1349243,2120831.0
2020-09-23,61.62,1419596,2185714.0
2020-09-22,61.38,1923119,2288535.0
2020-09-21,61.42,1827083,2285641.0
2020-09-18,63.76,3921554,2269180.0
2020-09-17,65.04,1844797,2104849.0
2020-09-16,65.9,2207757,2148808.0
2020-09-15,66.64,1530594,2128407.0
2020-09-14,66.54,2150568,2131801.0
2020-09-11,65.98,3810580,2109664.0
2020-09-10,64.1,3752912,1963005.0
2020-09-09,61.44,2077485,1808468.0
2020-09-08,62.34,1353305,1741535.0
2020-09-07,62.58,961051,1725212.0
2020-09-04,61.82,1682826,1732173.0
2020-09-03,61.96,2322482,1682998.0
2020-09-02,61.94,2961904,1616195.0
2020-09-01,60.5,1879720,1499598.0
2020-08-31,59.76,1580160,1482068.0
2020-08-28,60.12,1456587,1444943.0
2020-08-27,59.82,2504185,1413454.0
2020-08-26,59.54,1901749,1322348.0
2020-08-25,59.2,1581503,1273491.0
2020-08-24,59.74,1818502,1254104.0
2020-08-21,58.66,1610704,1256613.0
2020-08-20,59.0,1434863,1298561.0
2020-08-19,60.06,1073479,1312125.0
2020-08-18,59.76,1108463,1360776.0
2020-08-17,60.14,1065464,1475152.0
2020-08-14,59.9,945208,1514714.0
2020-08-13,60.04,1320438,1559381.0
2020-08-12,59.7,1212949,1551526.0
2020-08-11,59.24,1616771,1587691.0
2020-08-10,57.44,1023274,1595849.0
2020-08-07,57.34,984252,1607563.0
2020-08-06,57.06,1137605,1682442.0
2020-08-05,57.1,1168896,1866498.0
2020-08-04,56.78,1290684,1938796.0
2020-08-03,56.68,1856139,1970026.0
2020-07-31,56.5,2239934,1918332.0
2020-07-30,57.48,1638318,1857789.0
2020-07-29,58.26,1803245,1843222.0
2020-07-28,58.08,2824108,1821911.0
2020-07-27,59.4,1658886,1758013.0
2020-07-24,59.02,1615218,1747056.0
2020-07-23,59.88,1202617,1709264.0
2020-07-22,59.76,1755423,1746115.0
2020-07-21,60.96,1739138,1745926.0
2020-07-20,61.22,1198976,1744613.0
2020-07-17,61.0,2107441,1783097.0
2020-07-16,61.38,3898439,1757940.0
2020-07-15,64.34,2253377,1646706.0
2020-07-14,62.6,1759127,1702772.0
2020-07-13,63.3,1080729,1825278.0
2020-07-10,62.64,1331789,1894796.0
2020-07-09,62.22,1419822,2241255.0
2020-07-08,62.32,1483575,2283233.0
2020-07-07,63.26,1865640,2374811.0
2020-07-06,62.42,1494533,2425354.0
2020-07-03,61.5,1048327,2508158.0
2020-07-02,61.6,1755393,2656220.0
2020-07-01,60.08,1752587,2814778.0
2020-06-30,60.44,1719438,2899398.0
2020-06-29,60.4,1776243,3060329.0
2020-06-26,60.08,1730073,3145109.0
2020-06-25,60.36,2229930,3438586.0
2020-06-24,60.86,3094377,3510065.0
2020-06-23,62.18,3596707,3582999.0
2020-06-22,60.0,2123512,3600749.0
2020-06-19,61.62,6528669,3634027.0
2020-06-18,59.9,2049489,3378471.0
2020-06-17,59.54,2857248,3418754.0
2020-06-16,60.0,2623781,3447085.0
2020-06-15,59.94,2736598,3396947.0
2020-06-12,60.8,3269254,3469681.0
2020-06-11,59.9,4133768,3382756.0
2020-06-10,63.86,3021876,3296135.0
2020-06-09,64.96,4133415,3260278.0
2020-06-08,65.16,3047941,3293600.0
2020-06-05,65.22,6132230,3238418.0
2020-06-04,60.96,3302112,3016819.0
2020-06-03,61.32,4188387,2904837.0
2020-06-02,58.52,3862949,2730442.0
2020-05-29,55.88,2622683,2586449.0
2020-05-28,56.78,2695337,2512022.0
2020-05-27,55.58,2653729,2433767.0
2020-05-26,55.28,3282220,2395144.0
2020-05-25,53.5,1871711,2391587.0
2020-05-22,52.16,3827607,2431122.0
2020-05-20,54.42,1965380,2323050.0
2020-05-19,54.66,2834441,2352411.0
2020-05-18,54.14,2484024,2282196.0
2020-05-15,51.3,4633244,2235374.0
2020-05-14,52.34,2220215,2036734.0
2020-05-13,52.98,2808238,2016418.0
2020-05-12,55.9,1622394,1954245.0
2020-05-11,55.72,1572450,1939614.0
2020-05-08,55.76,1703059,2056263.0
2020-05-07,54.68,1506272,2056255.0
2020-05-06,53.44,1521513,2133598.0
2020-05-05,53.54,2074391,2186809.0
2020-05-04,52.46,3228858,2219723.0
2020-04-30,54.82,2464745,2123480.0
2020-04-29,56.22,2206527,2155775.0
2020-04-28,55.58,2405796,2141913.0
2020-04-27,54.34,1781212,2147239.0
2020-04-24,52.24,1781690,2181263.0
2020-04-23,53.34,1653645,2241669.0
2020-04-22,52.66,1915474,2370544.0
2020-04-21,53.4,1875644,2465109.0
2020-04-20,55.52,1402930,2536655.0
2020-04-17,55.14,3322193,2772486.0
2020-04-16,53.82,1702929,2874580.0
2020-04-15,53.54,2666420,3118541.0
2020-04-14,55.58,2319680,3249498.0
2020-04-09,54.44,2568098,3718492.0
2020-04-08,54.42,1785213,3979755.0
2020-04-07,55.24,2949167,4318786.0
2020-04-06,52.42,1998596,4462846.0
2020-04-03,49.96,2485687,4859636.0
2020-04-02,50.82,2291574,5142654.0
2020-04-01,50.4,2687777,5810882.0
2020-03-31,53.06,3586773,5967358.0
2020-03-30,52.1,3333958,6159532.0
2020-03-27,52.9,2948831,6452221.0
2020-03-26,55.12,4940398,6602511.0
2020-03-25,55.08,4853601,6506390.0
2020-03-24,54.5,5362346,6374842.0
2020-03-23,51.22,4630766,6240161.0
2020-03-20,53.52,9354593,6260107.0
2020-03-19,52.3,6487050,6123410.0
2020-03-18,51.32,6870673,6138931.0
2020-03-17,51.18,5110070,5978611.0
2020-03-16,49.4,7950440,5955262.0
2020-03-13,52.32,6730957,5989551.0
2020-03-12,50.36,12314989,5784970.0
2020-03-11,58.22,5034914,5143538.0
2020-03-10,60.0,6469384,4934106.0
2020-03-09,59.96,7724302,4693537.0
2020-03-06,62.8,5203180,4260339.0
2020-03-05,64.36,3498586,3989503.0
2020-03-04,65.88,2880379,3858274.0
2020-03-03,65.14,3342123,3754153.0
2020-03-02,64.38,4929958,3625859.0
2020-02-28,65.4,7304136,3411823.0
2020-02-27,66.02,6719876,3103440.0
2020-02-26,68.82,4465860,2762965.0
2020-02-25,68.76,4759837,2642673.0
2020-02-24,70.1,8464780,2513699.0
2020-02-21,72.1,3662247,2085467.0
2020-02-20,72.22,2693503,2068920.0
2020-02-19,72.92,1893433,2090954.0
2020-02-18,72.3,2860850,2131569.0
2020-02-17,74.18,1226327,2093811.0
2020-02-14,74.48,1140642,2293578.0
2020-02-13,74.66,1530152,2378978.0
2020-02-12,74.94,1318569,2478818.0
2020-02-11,73.82,1417717,2481571.0
2020-02-10,74.0,1719407,2608087.0
2020-02-07,73.54,2678395,2690810.0
2020-02-06,74.46,1612755,2791664.0
2020-02-05,74.14,2661477,2825923.0
2020-02-04,73.04,2825229,2834349.0
2020-02-03,70.94,2041294,2766083.0
2020-01-31,70.64,3414052,2701329.0
2020-01-30,72.08,3024007,2561179.0
2020-01-29,73.44,2502667,2447636.0
2020-01-28,74.24,2294473,2355811.0
2020-01-27,73.66,4222827,2302249.0
2020-01-24,75.72,2421652,2119398.0
2020-01-23,74.9,3027748,2052409.0
2020-01-22,76.68,1359858,1906748.0
2020-01-21,76.76,3315455,1868535.0
2020-01-20,78.22,2960252,1718309.0
2020-01-17,80.94,4191209,1722330.0
2020-01-16,77.16,2126642,1562870.0
2020-01-15,78.16,2787867,1522343.0
2020-01-14,76.44,1801242,1474400.0
2020-01-13,75.56,1069989,1461535.0
2020-01-10,76.0,1311798,1523845.0
2020-01-09,76.4,1320858,1549340.0
2020-01-08,76.6,1125293,1568104.0
2020-01-07,76.58,1491041,1615997.0
2020-01-06,75.26,1480067,1604928.0
2020-01-03,76.58,1416817,1626135.0
2019-12-30,76.06,842824,1651225.0
2019-12-27,76.54,786663,1709845.0
2019-12-23,76.72,1062069,1861647.0
2019-12-20,75.74,3020576,1929871.0
2019-12-19,75.34,1799310,1820971.0
2019-12-18,76.18,1518725,1750256.0
2019-12-17,75.7,2068733,1757495.0
2019-12-16,76.42,1608254,1734481.0
2019-12-13,75.3,2004643,1751669.0
2019-12-12,75.18,1694219,1737875.0
2019-12-11,74.54,1602325,1740228.0
2019-12-10,74.54,1843687,1745147.0
2019-12-09,75.02,1325000,1761038.0
2019-12-06,75.26,1798183,1835358.0
2019-12-05,73.72,1793164,1852423.0
2019-12-04,73.92,1722120,1856138.0
2019-12-03,73.58,3063696,1877383.0
2019-12-02,75.02,2085425,1891141.0
2019-11-29,76.16,1387076,1938766.0
2019-11-28,76.74,738593,2203077.0
2019-11-27,77.06,1627301,2295613.0
2019-11-26,76.08,1723525,2278361.0
2019-11-25,76.52,1866077,2294600.0
2019-11-22,75.46,1797736,2299646.0
2019-11-21,74.72,1729515,2314816.0
2019-11-20,75.62,1676112,2364145.0
2019-11-19,75.08,2082042,2420576.0
2019-11-18,74.78,2439805,2407044.0
2019-11-15,73.76,2054160,2426518.0
2019-11-14,72.44,1848879,2403354.0
2019-11-13,72.42,2040807,2424750.0
2019-11-12,72.56,3270068,2435492.0
2019-11-11,73.0,2799794,2337914.0
2019-11-08,74.68,5351737,2302655.0
2019-11-07,79.2,2126637,2123525.0
2019-11-06,78.88,1368517,2151501.0
2019-11-05,79.12,1967107,2167060.0
2019-11-04,79.54,1941769,2191938.0
2019-11-01,78.5,2025293,2189218.0
2019-10-31,77.6,2469453,2206596.0
2019-10-30,77.22,2522575,2207201.0
2019-10-29,76.66,1879060,2137526.0
2019-10-28,76.78,2731910,2177292.0
2019-10-25,75.02,1706698,2118184.0
2019-10-24,73.72,2169827,
2019-10-23,74.26,2201937,
2019-10-22,73.86,1806393,
2019-10-21,73.64,2270915,
2019-10-18,72.78,2664776,
2019-10-17,74.04,2546289,
2019-10-16,73.52,1601897,
2019-10-15,73.1,2340281,
2019-10-14,72.3,1900967,
2019-10-11,72.04,2285963,
2019-10-10,71.1,2478530,
2019-10-09,69.58,1477443,
2019-10-08,69.2,2475553,
2019-10-07,69.62,1845295,
