maturity,strike,price,IV
0.12594113620807665,126,11.1749992370606,32.850471496582
0.12594113620807665,128,9.82500076293945,32.6045417785645
0.12594113620807665,130,8.55000019073486,32.2613868713379
0.12594113620807665,132,7.40000009536743,32.0700302124023
0.12594113620807665,134,6.32500028610229,31.7502613067627
0.12594113620807665,136,5.37500047683716,31.5547676086426
0.12594113620807665,138,4.49500036239624,31.2036781311035
0.12594113620807665,140,3.73499965667725,30.9627647399902
0.12594113620807665,142,3.07999992370606,30.7791843414307
0.12594113620807665,126,10.8500003814697,32.4048156738281
0.12594113620807665,128,9.5,32.0989112854004
0.12594113620807665,130,8.27499961853027,31.9585742950439
0.12594113620807665,132,7.12499952316284,31.6865768432617
0.12594113620807665,134,6.12499952316284,31.6661148071289
0.12594113620807665,136,5.20999956130981,31.556770324707
0.12594113620807665,138,4.36999988555908,31.3209285736084
0.12594113620807665,140,3.64999961853027,31.2061519622803
0.12594113620807665,142,3.02499961853027,31.1113872528076
0.12594113620807665,115,19.7749996185303,35.2725219726562
0.12594113620807665,120,15.4499998092651,33.6916389465332
0.12594113620807665,125,11.5500001907349,32.5055770874023
0.12594113620807665,130,8.27499961853027,31.9586544036865
0.12594113620807665,135,5.64999961853027,31.5858154296875
0.12594113620807665,140,3.65999984741211,31.2604312896729
0.12594113620807665,145,2.2649998664856,31.0962142944336
0.12594113620807665,150,1.37000000476837,31.2456588745117
0.12594113620807665,155,0.830000042915344,31.7179718017578
0.22176591375770022,130,9.80000019073486,29.3239288330078
0.22176591375770022,132,8.67500019073486,29.1508331298828
0.22176591375770022,134,7.60000038146973,28.8476619720459
0.22176591375770022,136,6.65000009536743,28.7048053741455
0.22176591375770022,138,5.72500038146973,28.3346366882324
0.22176591375770022,128,10.75,29.3789749145508
0.22176591375770022,130,9.52499961853027,29.0822219848633
0.22176591375770022,132,2.5,5.0908989906311
0.22176591375770022,134,7.34999942779541,28.59885597229
0.22176591375770022,136,6.42499971389771,28.4927043914795
0.22176591375770022,138,5.54999971389771,28.2586402893066
0.22176591375770022,140,4.79499959945679,28.1715888977051
0.22176591375770022,115,20.5499992370606,31.9787063598633
0.22176591375770022,120,16.4249973297119,30.7000217437744
0.22176591375770022,125,12.7250003814697,29.7831153869629
0.22176591375770022,130,9.52499961853027,29.0822486877441
0.22176591375770022,135,6.875,28.5386161804199
0.22176591375770022,140,4.80500030517578,28.2116985321045
0.22176591375770022,145,3.25,27.990743637085
0.22176591375770022,150,2.15000009536743,27.9434185028076
0.22176591375770022,155,1.40000009536743,28.0273113250732
