Date,Last Price,SMAVG (15),SMAVG (50),SMAVG (200)
2024-08-23,97.913,97.901,97.202,96.131
2024-08-22,97.869,97.907,97.161,96.115
2024-08-21,98.044,97.891,97.118,96.099
2024-08-20,98.057,97.853,97.066,96.083
2024-08-19,97.96,97.813,97.01,96.066
2024-08-16,97.794,97.782,96.957,96.05
2024-08-15,97.717,97.76,96.911,96.034
2024-08-14,97.982,97.728,96.866,96.019
2024-08-13,97.957,97.676,96.814,96.001
2024-08-12,97.897,97.617,96.761,95.985
2024-08-09,97.77,97.563,96.707,95.967
2024-08-08,97.757,97.519,96.653,95.95
2024-08-07,97.711,97.477,96.604,95.931
2024-08-06,97.939,97.442,96.561,95.913
2024-08-05,98.152,97.386,96.514,95.894
2024-08-02,97.999,97.308,96.463,95.876
2024-07-31,97.628,97.24,96.415,95.857
2024-07-30,97.469,97.183,96.38,95.84
2024-07-29,97.461,97.133,96.349,95.825
2024-07-26,97.501,97.087,96.32,95.81
2024-07-25,97.458,97.035,96.293,95.795
2024-07-24,97.232,96.975,96.266,95.778
2024-07-23,97.209,96.936,96.241,95.762
2024-07-22,97.079,96.887,96.216,95.746
2024-07-19,97.084,96.856,96.193,95.731
2024-07-18,97.105,96.852,96.172,95.717
2024-07-17,97.122,96.838,96.153,95.704
2024-07-16,97.188,96.819,96.133,95.687
2024-07-15,97.102,96.795,96.111,95.673
2024-07-12,96.976,96.764,96.088,95.659
2024-07-11,96.991,96.739,96.072,95.646
2024-07-10,96.768,96.702,96.058,95.633
2024-07-09,96.721,96.656,96.046,95.62
2024-07-08,96.771,96.616,96.031,95.607
2024-07-05,96.714,96.572,96.017,95.593
2024-07-04,96.562,96.533,96.006,95.58
2024-07-03,96.647,96.486,95.997,95.568
2024-07-02,96.472,96.425,95.984,95.557
2024-07-01,96.622,96.356,95.977,95.545
2024-06-28,97.025,96.265,95.968,95.533
2024-06-27,96.894,96.153,95.949,95.519
2024-06-26,96.838,96.057,95.937,95.507
2024-06-25,96.824,95.967,95.928,95.495
2024-06-24,96.634,95.871,95.914,95.483
2024-06-21,96.603,95.781,95.908,95.473
2024-06-20,96.441,95.69,95.905,95.464
2024-06-19,96.077,95.598,95.902,95.456
2024-06-18,96.12,95.546,95.907,95.45
2024-06-17,96.102,95.509,95.912,95.442
2024-06-14,96.131,95.474,95.914,95.436
2024-06-13,95.862,95.44,95.915,95.428
2024-06-12,95.727,95.421,95.928,95.421
2024-06-11,95.441,95.431,95.943,95.415
2024-06-10,95.257,95.464,95.964,95.411
2024-06-07,95.339,95.515,95.988,95.406
2024-06-06,95.453,95.566,96.014,95.4
2024-06-05,95.501,95.612,96.034,95.395
2024-06-04,95.383,95.643,96.044,95.387
2024-06-03,95.285,95.68,96.053,95.382
2024-05-31,95.224,95.726,96.061,95.377
2024-05-30,95.065,95.777,96.072,95.372
2024-05-29,95.298,95.85,96.091,95.367
2024-05-28,95.574,95.905,96.108,95.364
2024-05-27,95.574,95.939,96.12,95.359
2024-05-24,95.61,95.967,96.135,95.355
2024-05-23,95.58,96.002,96.15,95.348
2024-05-22,95.879,96.051,96.165,95.343
2024-05-21,95.934,96.07,96.172,95.335
2024-05-17,96.021,96.074,96.178,95.328
2024-05-16,96.108,96.075,96.179,95.32
2024-05-15,96.143,96.079,96.177,95.311
2024-05-14,95.969,96.078,96.173,95.302
2024-05-13,95.939,96.081,96.166,95.295
2024-05-10,95.966,96.091,96.159,95.288
2024-05-08,95.998,96.104,96.153,95.283
2024-05-07,96.164,96.112,96.15,95.276
2024-05-06,96.116,96.118,96.14,95.268
2024-05-03,96.084,96.137,96.129,95.261
2024-05-02,95.99,96.14,96.122,95.255
2024-04-30,96.141,96.164,96.112,95.248
2024-04-29,96.314,96.183,96.098,95.24
2024-04-26,96.169,96.181,96.086,95.23
2024-04-25,95.989,96.193,96.073,95.219
2024-04-24,96.039,96.219,96.067,95.208
2024-04-23,96.158,96.228,96.052,95.197
2024-04-22,96.134,96.232,96.032,95.186
2024-04-19,96.011,96.255,96.017,95.175
2024-04-18,96.094,96.288,96.007,95.168
2024-04-17,96.165,96.312,95.994,95.161
2024-04-16,96.111,96.334,95.98,95.153
2024-04-15,96.26,96.367,95.974,95.145
2024-04-12,96.39,96.38,95.97,95.135
2024-04-11,96.137,96.356,95.962,95.127
2024-04-10,96.344,96.336,95.951,95.12
2024-04-09,96.431,96.292,95.939,95.114
2024-04-08,96.279,96.246,95.921,95.105
2024-04-05,96.349,96.229,95.908,95.095
2024-04-04,96.389,96.215,95.886,95.085
2024-04-03,96.168,96.202,95.865,95.075
2024-04-02,96.215,96.212,95.854,95.064
2024-03-28,96.476,96.222,95.84,95.053
2024-03-27,96.516,96.21,95.823,95.041
2024-03-26,96.45,96.192,95.804,95.03
2024-03-25,96.494,96.179,95.792,95.021
2024-03-22,96.614,96.15,95.779,95.012
2024-03-21,96.453,96.11,95.762,95.003
2024-03-20,96.018,96.077,95.742,94.995
2024-03-19,95.843,96.05,95.728,94.99
2024-03-18,95.684,96.032,95.72,94.987
2024-03-15,95.744,96.03,95.719,94.984
2024-03-14,96.024,96.038,95.715,94.982
2024-03-13,96.142,96.013,95.706,94.979
2024-03-12,96.182,95.976,95.707,94.975
2024-03-11,96.321,95.946,95.709,94.97
2024-03-08,96.364,95.89,95.713,94.96
2024-03-07,96.303,95.829,95.713,94.95
2024-03-06,96.237,95.788,95.712,94.942
2024-03-05,96.261,95.742,95.713,94.934
2024-03-04,96.057,95.702,95.714,94.927
2024-03-01,96.017,95.652,95.723,94.921
2024-02-29,95.951,95.595,95.734,94.916
2024-02-28,95.617,95.555,95.752,94.91
2024-02-27,95.576,95.549,95.773,94.906
2024-02-26,95.653,95.542,95.787,94.903
2024-02-23,95.861,95.528,95.797,94.901
2024-02-22,95.654,95.524,95.798,94.894
2024-02-21,95.587,95.554,95.803,94.887
2024-02-20,95.725,95.578,95.813,94.881
2024-02-19,95.493,95.571,95.823,94.873
2024-02-16,95.442,95.587,95.838,94.868
2024-02-15,95.685,95.593,95.849,94.862
2024-02-14,95.554,95.589,95.855,94.856
2024-02-13,95.654,95.568,95.853,94.85
2024-02-12,95.304,95.546,95.848,94.841
2024-02-09,95.164,95.567,95.846,94.835
2024-02-08,95.363,95.594,95.842,94.83
2024-02-07,95.515,95.609,95.826,94.822
2024-02-06,95.482,95.614,95.81,94.814
2024-02-05,95.434,95.638,95.799,94.807
2024-02-02,95.806,95.666,95.791,94.799
2024-02-01,96.1,95.66,95.772,94.79
2024-01-31,95.945,95.62,95.748,94.778
2024-01-30,95.621,95.577,95.726,94.767
2024-01-29,95.733,95.565,95.709,94.759
2024-01-26,95.542,95.56,95.691,94.751
2024-01-25,95.623,95.56,95.669,94.74
2024-01-24,95.233,95.557,95.645,94.732
2024-01-23,95.328,95.619,95.63,94.724
2024-01-22,95.623,95.684,95.614,94.713
2024-01-19,95.557,95.741,95.591,94.702
2024-01-18,95.599,95.796,95.568,94.691
2024-01-17,95.59,95.841,95.549,94.679
2024-01-16,95.838,95.885,95.529,94.668
2024-01-15,95.851,95.92,95.509,94.657
2024-01-12,95.724,95.961,95.486,94.647
2024-01-11,95.496,96.02,95.467,94.639
2024-01-10,95.296,96.109,95.45,94.631
2024-01-09,95.448,96.199,95.437,94.621
2024-01-08,95.647,96.255,95.418,94.612
2024-01-05,95.544,96.288,95.398,94.607
2024-01-04,95.581,96.315,95.375,94.603
2024-01-03,96.17,96.334,95.348,94.597
2023-12-29,96.301,96.33,95.306,94.589
2023-12-28,96.48,96.323,95.261,94.572
2023-12-27,96.38,96.307,95.215,94.558
2023-12-22,96.276,96.283,95.176,94.537
2023-12-21,96.25,96.263,95.138,94.514
2023-12-20,96.353,96.211,95.097,94.491
2023-12-19,96.474,96.147,95.059,94.466
2023-12-18,96.597,96.062,95.018,94.441
2023-12-15,96.845,95.954,94.975,94.416
2023-12-14,96.644,95.801,94.919,94.39
2023-12-13,96.288,95.673,94.867,94.366
2023-12-12,96.131,95.582,94.822,94.345
2023-12-11,95.95,95.51,94.783,94.325
2023-12-08,95.866,95.436,94.748,94.307
2023-12-07,96.121,95.371,94.719,94.29
2023-12-06,96.189,95.287,94.674,94.27
2023-12-05,96.246,95.193,94.635,94.25
2023-12-04,96.015,95.098,94.598,94.23
2023-12-01,95.983,94.993,94.564,94.212
2023-11-30,95.467,94.888,94.532,94.193
2023-11-29,95.394,94.823,94.508,94.177
2023-11-28,95.199,94.767,94.482,94.161
2023-11-27,94.976,94.716,94.457,94.147
2023-11-24,94.547,94.68,94.439,94.134
2023-11-23,94.719,94.686,94.432,94.126
2023-11-22,94.924,94.679,94.426,94.114
2023-11-21,95.052,94.672,94.411,94.102
2023-11-20,94.84,94.649,94.392,94.091
2023-11-17,94.887,94.644,94.381,94.084
2023-11-16,94.871,94.627,94.371,94.08
2023-11-15,94.781,94.612,94.363,94.071
2023-11-14,94.811,94.594,94.357,94.062
2023-11-13,94.442,94.584,94.354,94.052
2023-11-10,94.414,94.581,94.361,94.046
2023-11-09,94.492,94.569,94.368,94.041
2023-11-08,94.552,94.54,94.376,94.036
2023-11-07,94.438,94.507,94.378,
2023-11-06,94.431,94.489,94.384,
2023-11-03,94.633,94.488,94.387,
2023-11-02,94.62,94.472,94.384,
2023-11-01,94.82,94.444,94.383,
2023-10-31,94.705,94.42,94.379,
2023-10-30,94.77,94.402,94.371,
2023-10-27,94.622,94.379,94.358,
2023-10-26,94.647,94.34,94.352,
2023-10-25,94.517,94.301,94.341,
2023-10-24,94.651,94.267,94.338,
2023-10-23,94.396,94.236,94.33,
2023-10-20,94.235,94.225,94.326,
2023-10-19,94.06,94.236,94.324,
2023-10-18,94.06,94.222,94.333,
2023-10-17,94.172,94.237,94.345,
2023-10-16,94.418,94.25,94.356,
2023-10-13,94.393,94.245,94.355,
2023-10-12,94.196,94.242,94.355,
2023-10-11,94.458,94.247,94.359,
2023-10-10,94.435,94.223,94.36,
2023-10-09,94.428,94.192,94.358,
2023-10-06,94.04,94.166,94.357,
2023-10-05,94.058,94.178,94.365,
2023-10-04,94.009,94.201,94.372,
2023-10-03,94.176,94.213,94.385,
2023-10-02,94.244,94.209,94.398,
2023-09-29,94.395,94.211,94.406,
2023-09-28,93.853,94.212,94.409,
2023-09-27,94.277,94.252,94.426,
2023-09-26,94.364,94.267,94.44,
2023-09-25,94.343,94.287,94.445,
2023-09-22,94.349,94.315,94.447,
2023-09-21,94.269,94.344,94.447,
2023-09-20,94.102,94.386,94.441,
2023-09-19,93.98,94.42,94.434,
2023-09-18,94.035,94.472,94.432,
2023-09-15,94.211,94.508,94.432,
2023-09-14,94.407,94.525,94.427,
2023-09-13,94.185,94.537,94.431,
2023-09-12,94.122,94.566,94.44,
2023-09-11,94.266,94.577,94.448,
2023-09-08,94.411,94.569,94.452,
2023-09-07,94.464,94.564,94.452,
2023-09-06,94.493,94.537,94.459,
2023-09-05,94.661,94.529,94.464,
2023-09-04,94.776,94.501,94.47,
2023-09-01,94.775,94.463,94.47,
2023-08-31,94.895,94.421,94.459,
2023-08-30,94.624,94.396,94.448,
2023-08-29,94.756,94.398,94.444,
2023-08-28,94.58,94.395,94.427,
2023-08-25,94.467,94.382,94.417,
2023-08-24,94.574,94.377,94.407,
2023-08-23,94.626,94.364,94.402,
2023-08-22,94.289,94.356,94.402,
2023-08-21,94.146,94.361,94.413,
2023-08-18,94.33,94.374,94.426,
2023-08-17,94.068,94.382,94.436,
2023-08-16,94.374,94.405,94.453,
2023-08-15,94.242,94.425,94.471,
2023-08-14,94.205,94.464,94.487,
2023-08-11,94.146,94.493,94.51,
2023-08-10,94.515,94.519,94.536,
2023-08-09,94.647,94.533,94.555,
2023-08-08,94.721,94.555,94.563,
2023-08-07,94.375,94.547,94.556,
2023-08-04,94.393,94.55,94.558,
2023-08-03,94.387,94.549,94.563,
2023-08-02,94.504,94.521,94.569,
2023-07-31,94.357,94.471,94.574,
2023-07-28,94.349,94.438,94.583,
2023-07-27,94.446,94.416,94.596,
2023-07-26,94.421,94.387,94.603,
2023-07-25,94.674,94.399,94.612,
2023-07-24,94.816,94.395,94.619,
2023-07-21,94.637,94.374,94.626,
2023-07-20,94.55,94.364,94.624,
2023-07-19,94.712,94.353,94.619,
2023-07-18,94.978,94.361,94.609,
2023-07-17,94.604,94.346,94.595,
2023-07-14,94.422,94.37,94.593,
2023-07-13,94.373,94.394,94.587,
2023-07-12,93.973,94.381,94.59,
2023-07-11,93.756,94.409,94.597,
2023-07-10,93.856,94.452,94.6,
2023-07-07,94.026,94.457,94.605,
2023-07-06,94.0,94.461,94.607,
2023-07-05,94.604,94.459,94.603,
2023-07-04,94.618,94.44,94.589,
2023-07-03,94.496,94.44,94.578,
2023-06-30,94.497,94.462,94.564,
2023-06-29,94.384,94.481,94.554,
2023-06-28,94.824,94.511,94.54,
2023-06-27,94.751,94.518,94.518,
2023-06-26,94.969,94.552,94.507,
2023-06-23,94.778,94.558,94.489,
2023-06-22,94.19,94.597,94.461,
2023-06-21,94.381,94.679,94.456,
2023-06-20,94.399,94.75,94.443,
2023-06-19,93.937,94.795,94.418,
2023-06-16,94.082,94.824,94.406,
2023-06-15,93.968,94.85,94.39,
2023-06-14,94.32,94.895,94.374,
2023-06-13,94.626,94.921,94.357,
2023-06-12,94.818,94.93,94.336,
2023-06-09,94.791,94.926,94.319,
2023-06-08,94.837,94.943,94.306,
2023-06-07,94.926,94.939,94.285,
2023-06-06,95.253,94.936,94.252,
2023-06-05,95.07,94.922,94.221,
2023-06-02,95.358,94.925,94.214,
2023-06-01,95.415,94.873,94.203,
2023-05-31,95.457,94.797,94.181,
2023-05-30,95.066,94.715,94.161,
2023-05-26,94.379,94.66,94.12,
2023-05-25,94.471,94.67,94.103,
2023-05-24,94.643,94.646,94.057,
2023-05-23,94.706,94.639,93.998,
2023-05-22,94.757,94.614,93.938,
2023-05-19,94.768,94.555,93.871,
2023-05-17,95.034,94.513,93.803,
2023-05-16,94.784,94.452,93.736,
2023-05-15,94.873,94.385,93.671,
2023-05-12,95.042,94.32,93.611,
2023-05-11,95.129,94.258,93.553,
2023-05-10,94.565,94.169,93.495,
2023-05-09,94.279,94.13,93.449,
2023-05-08,94.232,94.092,93.411,
2023-05-05,94.242,94.056,93.371,
2023-05-04,94.53,94.053,93.328,
2023-05-03,94.102,94.024,93.284,
2023-05-02,94.547,93.975,93.249,
2023-04-28,94.329,93.935,93.204,
2023-04-27,93.876,93.894,93.162,
2023-04-26,94.138,93.844,93.128,
2023-04-25,94.105,93.793,93.093,
2023-04-24,93.782,93.737,93.059,
2023-04-21,93.904,93.698,93.04,
2023-04-20,94.106,93.669,93.011,
2023-04-19,93.803,93.631,92.979,
2023-04-18,93.977,93.643,92.96,
2023-04-17,93.703,93.653,92.947,
2023-04-14,93.695,93.659,92.955,
2023-04-13,94.204,93.633,92.942,
2023-04-12,94.09,93.6,92.919,
2023-04-11,93.36,93.642,92.895,
2023-04-06,93.957,93.736,92.893,
2023-04-05,93.709,93.76,92.881,
2023-04-04,93.13,93.811,92.875,
2023-04-03,93.364,93.803,,
2023-03-31,93.273,93.815,,
2023-03-30,93.2,93.742,,
2023-03-29,93.46,93.641,,
2023-03-28,93.54,93.525,,
2023-03-27,93.987,93.381,,
2023-03-24,94.121,93.208,,
2023-03-23,93.799,93.045,,
2023-03-22,93.306,92.895,,
2023-03-21,93.708,92.797,,
2023-03-20,94.717,92.692,,
2023-03-17,94.764,92.528,,
2023-03-16,94.316,92.362,,
2023-03-15,94.478,92.233,,
2023-03-14,93.007,92.082,,
2023-03-13,93.546,92.022,,
2023-03-10,92.177,91.94,,
2023-03-09,91.682,91.951,,
2023-03-08,91.728,91.994,,
2023-03-07,91.378,92.025,,
2023-03-06,91.39,92.08,,
2023-03-03,91.677,92.146,,
2023-03-02,91.547,92.195,,
2023-03-01,91.844,92.281,,
2023-02-28,92.133,92.321,,
2023-02-27,92.249,92.347,,
2023-02-24,92.278,92.385,,
2023-02-23,92.382,92.457,,
2023-02-22,92.217,92.569,,
2023-02-21,92.102,92.627,,
2023-02-20,92.323,92.689,,
2023-02-17,92.333,92.728,,
2023-02-16,92.324,92.787,,
2023-02-15,92.196,92.857,,
2023-02-14,92.204,92.938,,
2023-02-13,92.385,,,
2023-02-10,92.405,,,
2023-02-09,92.84,,,
2023-02-08,92.439,,,
2023-02-07,92.528,,,
2023-02-06,92.815,,,
2023-02-03,93.363,,,
2023-02-02,94.065,,,
2023-02-01,93.077,,,
2023-01-31,93.038,,,
2023-01-30,92.907,,,
2023-01-27,93.218,,,
2023-01-26,93.373,,,
2023-01-25,93.416,,,
