Date,Last Price,SMAVG (15),SMAVG (50),SMAVG (200)
2024-07-30,107.681,107.574,107.2,107.616
2024-07-29,107.643,107.553,107.188,107.616
2024-07-26,107.689,107.538,107.177,107.617
2024-07-25,107.681,107.52,107.166,107.617
2024-07-24,107.563,107.498,107.157,107.617
2024-07-23,107.577,107.483,107.149,107.617
2024-07-22,107.47,107.466,107.14,107.618
2024-07-19,107.488,107.46,107.135,107.619
2024-07-18,107.554,107.469,107.129,107.62
2024-07-17,107.611,107.469,107.124,107.621
2024-07-16,107.628,107.464,107.117,107.621
2024-07-15,107.566,107.457,107.11,107.622
2024-07-12,107.5,107.449,107.104,107.624
2024-07-11,107.549,107.445,107.101,107.626
2024-07-10,107.405,107.428,107.099,107.627
2024-07-09,107.369,107.403,107.099,107.629
2024-07-08,107.427,107.383,107.099,107.631
2024-07-05,107.415,107.359,107.099,107.632
2024-07-04,107.35,107.337,107.101,107.633
2024-07-03,107.34,107.311,107.104,107.635
2024-07-02,107.317,107.281,107.105,107.638
2024-07-01,107.384,107.244,107.108,107.64
2024-06-28,107.623,107.193,107.111,107.643
2024-06-27,107.556,107.127,107.109,107.645
2024-06-26,107.537,107.068,107.11,107.648
2024-06-25,107.522,107.011,107.113,107.651
2024-06-24,107.444,106.95,107.113,107.654
2024-06-21,107.434,106.891,107.118,107.658
2024-06-20,107.301,106.831,107.124,107.663
2024-06-19,107.028,106.774,107.132,107.669
2024-06-18,107.072,106.748,107.146,107.676
2024-06-17,107.06,106.728,107.159,107.682
2024-06-14,107.091,106.709,107.17,107.689
2024-06-13,106.953,106.689,107.182,107.695
2024-06-12,106.899,106.678,107.199,107.701
2024-06-11,106.756,106.685,107.219,107.708
2024-06-10,106.62,106.706,107.241,107.717
2024-06-07,106.63,106.739,107.267,107.724
2024-06-06,106.671,106.773,107.294,107.732
2024-06-05,106.681,106.81,107.318,107.739
2024-06-04,106.615,106.842,107.336,107.746
2024-06-03,106.555,106.877,107.354,107.755
2024-05-31,106.54,106.919,107.369,107.763
2024-05-30,106.445,106.963,107.386,107.772
2024-05-29,106.63,107.019,107.409,107.781
2024-05-28,106.772,107.064,107.43,107.79
2024-05-27,106.776,107.097,107.449,107.799
2024-05-24,106.796,107.128,107.47,107.808
2024-05-23,106.779,107.165,107.492,107.816
2024-05-22,107.004,107.211,107.514,107.824
2024-05-21,107.07,107.238,107.531,107.831
2024-05-17,107.116,107.257,107.546,107.838
2024-05-16,107.142,107.278,107.559,107.844
2024-05-15,107.235,107.302,107.571,107.85
2024-05-14,107.155,107.32,107.58,107.856
2024-05-13,107.143,107.337,107.587,107.861
2024-05-10,107.176,107.357,107.594,107.868
2024-05-08,107.205,107.381,107.602,107.875
2024-05-07,107.285,107.402,107.612,107.882
2024-05-06,107.305,107.423,107.617,107.887
2024-05-03,107.271,107.448,107.622,107.894
2024-05-02,107.232,107.466,107.631,107.901
2024-04-30,107.354,107.496,107.637,107.908
2024-04-29,107.476,107.522,107.641,107.914
2024-04-26,107.405,107.538,107.645,107.919
2024-04-25,107.352,107.559,107.65,107.923
2024-04-24,107.44,107.585,107.659,107.927
2024-04-23,107.498,107.595,107.66,107.93
2024-04-22,107.505,107.607,107.658,107.934
2024-04-19,107.402,107.628,107.659,107.937
2024-04-18,107.454,107.66,107.665,107.944
2024-04-17,107.531,107.688,107.67,107.95
2024-04-16,107.524,107.713,107.674,107.955
2024-04-15,107.603,107.742,107.683,107.96
2024-04-12,107.676,107.763,107.694,107.964
2024-04-11,107.545,107.756,107.703,107.97
2024-04-10,107.677,107.752,107.711,107.976
2024-04-09,107.743,107.728,107.718,107.983
2024-04-08,107.718,107.704,107.721,107.988
2024-04-05,107.721,107.696,107.724,107.993
2024-04-04,107.739,107.694,107.722,107.997
2024-04-03,107.592,107.693,107.722,108.001
2024-04-02,107.681,107.71,107.727,108.004
2024-03-28,107.821,107.724,107.73,108.007
2024-03-27,107.882,107.726,107.731,108.01
2024-03-26,107.867,107.724,107.73,108.013
2024-03-25,107.905,107.723,107.733,108.019
2024-03-22,107.967,107.714,107.735,108.025
2024-03-21,107.914,107.698,107.735,108.03
2024-03-20,107.575,107.682,107.732,108.036
2024-03-19,107.476,107.678,107.733,108.045
2024-03-18,107.324,107.68,107.738,108.054
2024-03-15,107.381,107.696,107.748,108.065
2024-03-14,107.596,107.716,107.756,108.076
2024-03-13,107.689,107.713,107.761,108.087
2024-03-12,107.723,107.706,107.771,108.098
2024-03-11,107.852,107.703,107.783,108.107
2024-03-08,107.884,107.683,107.794,108.113
2024-03-07,107.853,107.66,107.804,108.119
2024-03-06,107.85,107.649,107.813,108.127
2024-03-05,107.853,107.637,107.822,108.135
2024-03-04,107.771,107.631,107.833,108.143
2024-03-01,107.724,107.615,107.847,108.152
2024-02-29,107.678,107.593,107.863,108.162
2024-02-28,107.512,107.584,107.883,108.172
2024-02-27,107.507,107.597,107.906,108.182
2024-02-26,107.561,107.611,107.924,108.193
2024-02-23,107.685,107.621,107.939,108.204
2024-02-22,107.554,107.64,107.949,108.213
2024-02-21,107.577,107.68,107.961,108.222
2024-02-20,107.691,107.716,107.977,108.231
2024-02-19,107.547,107.733,107.991,108.24
2024-02-16,107.53,107.765,108.01,108.25
2024-02-15,107.699,107.789,108.027,108.258
2024-02-14,107.666,107.802,108.04,108.267
2024-02-13,107.767,107.799,108.046,108.275
2024-02-12,107.531,107.795,108.049,108.281
2024-02-09,107.396,107.817,108.054,108.289
2024-02-08,107.541,107.846,108.06,108.298
2024-02-07,107.702,107.867,108.057,108.305
2024-02-06,107.717,107.878,108.054,108.312
2024-02-05,107.709,107.897,108.053,108.319
2024-02-02,107.971,107.916,108.054,108.325
2024-02-01,108.163,107.915,108.049,108.33
2024-01-31,108.111,107.89,108.04,108.334
2024-01-30,107.946,107.858,108.032,108.338
2024-01-29,108.028,107.842,108.027,108.345
2024-01-26,107.89,107.83,108.022,108.35
2024-01-25,107.895,107.822,108.015,108.354
2024-01-24,107.62,107.818,108.008,108.36
2024-01-23,107.71,107.856,108.007,108.366
2024-01-22,107.863,107.897,108.006,108.37
2024-01-19,107.826,107.934,108.001,108.373
2024-01-18,107.854,107.97,107.996,108.376
2024-01-17,107.871,108.001,107.993,108.379
2024-01-16,108.002,108.028,107.99,108.383
2024-01-15,107.989,108.055,107.988,108.387
2024-01-12,107.963,108.087,107.985,108.392
2024-01-11,107.784,108.126,107.985,108.399
2024-01-10,107.631,108.185,107.989,108.406
2024-01-09,107.708,108.255,107.995,108.411
2024-01-08,107.837,108.301,107.997,108.418
2024-01-05,107.781,108.332,107.998,108.429
2024-01-04,107.824,108.359,107.997,108.439
2024-01-03,108.193,108.382,107.993,108.448
2023-12-29,108.332,108.391,107.98,108.456
2023-12-28,108.421,108.398,107.963,108.456
2023-12-27,108.36,108.402,107.948,108.459
2023-12-22,108.316,108.404,107.936,108.456
2023-12-21,108.279,108.405,107.925,108.45
2023-12-20,108.41,108.383,107.912,108.446
2023-12-19,108.468,108.352,107.899,108.44
2023-12-18,108.544,108.307,107.884,108.434
2023-12-15,108.676,108.248,107.869,108.429
2023-12-14,108.671,108.163,107.848,108.424
2023-12-13,108.397,108.088,107.827,108.419
2023-12-12,108.301,108.04,107.811,108.417
2023-12-11,108.193,108.005,107.799,108.417
2023-12-08,108.168,107.973,107.79,108.417
2023-12-07,108.335,107.942,107.783,108.418
2023-12-06,108.437,107.9,107.769,108.418
2023-12-05,108.477,107.85,107.757,108.417
2023-12-04,108.389,107.805,107.746,108.417
2023-12-01,108.337,107.749,107.735,108.418
2023-11-30,107.941,107.695,107.725,108.418
2023-11-29,107.949,107.671,107.721,108.421
2023-11-28,107.79,107.653,107.717,108.424
2023-11-27,107.655,107.641,107.714,108.428
2023-11-24,107.411,107.635,107.713,108.433
2023-11-23,107.533,107.655,107.72,108.441
2023-11-22,107.678,107.667,107.727,108.448
2023-11-21,107.783,107.681,107.73,108.454
2023-11-20,107.706,107.686,107.731,108.46
2023-11-17,107.707,107.704,107.738,108.468
2023-11-16,107.709,107.721,107.747,108.48
2023-11-15,107.687,107.735,107.756,108.487
2023-11-14,107.803,107.743,107.766,108.495
2023-11-13,107.541,107.748,107.776,108.502
2023-11-10,107.525,107.761,107.794,108.511
2023-11-09,107.585,107.77,107.811,108.521
2023-11-08,107.684,107.764,107.829,108.531
2023-11-07,107.609,107.754,107.841,108.54
2023-11-06,107.565,107.755,107.857,108.549
2023-11-03,107.712,107.769,107.871,108.559
2023-11-02,107.715,107.772,107.882,108.569
2023-11-01,107.889,107.766,107.894,108.581
2023-10-31,107.854,107.757,107.904,108.592
2023-10-30,107.973,107.751,107.91,108.603
2023-10-27,107.958,107.739,107.912,108.613
2023-10-26,107.927,107.715,107.918,108.622
2023-10-25,107.812,107.695,107.922,108.629
2023-10-24,107.873,107.682,107.932,108.634
2023-10-23,107.738,107.67,107.939,108.64
2023-10-20,107.658,107.67,107.949,108.647
2023-10-19,107.5,107.68,107.96,108.651
2023-10-18,107.523,107.689,107.978,108.658
2023-10-17,107.63,107.711,107.999,108.663
2023-10-16,107.767,107.729,108.018,108.664
2023-10-13,107.76,107.736,108.031,108.666
2023-10-12,107.626,107.739,108.044,108.667
2023-10-11,107.762,107.748,108.06,108.668
2023-10-10,107.76,107.746,108.075,108.67
2023-10-09,107.79,107.739,108.086,108.673
2023-10-06,107.592,107.727,108.097,108.676
2023-10-05,107.641,107.738,108.113,108.682
2023-10-04,107.61,107.755,108.125,108.69
2023-10-03,107.7,107.769,108.142,108.699
2023-10-02,107.725,107.779,108.16,108.709
2023-09-29,107.821,107.799,108.176,108.721
2023-09-28,107.625,107.821,108.188,108.732
2023-09-27,107.85,107.856,108.208,108.743
2023-09-26,107.899,107.879,108.227,108.754
2023-09-25,107.883,107.908,108.239,108.767
2023-09-22,107.808,107.943,108.251,108.78
2023-09-21,107.752,107.982,108.264,108.794
2023-09-20,107.736,108.029,108.274,108.806
2023-09-19,107.656,108.067,108.282,108.819
2023-09-18,107.605,108.116,108.291,108.834
2023-09-15,107.754,108.163,108.304,108.848
2023-09-14,107.899,108.194,108.313,108.861
2023-09-13,107.826,108.222,108.328,108.874
2023-09-12,107.839,108.261,108.345,108.887
2023-09-11,108.039,108.282,108.359,108.903
2023-09-08,108.147,108.285,108.369,108.917
2023-09-07,108.144,108.291,108.376,108.931
2023-09-06,108.194,108.288,108.389,108.946
2023-09-05,108.339,108.296,108.401,108.96
2023-09-04,108.41,108.289,108.414,108.974
2023-09-01,108.392,108.277,108.424,108.988
2023-08-31,108.459,108.266,108.427,109.001
2023-08-30,108.308,108.264,108.428,109.014
2023-08-29,108.392,108.279,108.433,109.028
2023-08-28,108.297,108.293,108.43,109.046
2023-08-25,108.226,108.3,108.431,109.062
2023-08-24,108.322,108.312,108.432,109.077
2023-08-23,108.401,108.319,108.439,109.091
2023-08-22,108.155,108.327,108.45,109.104
2023-08-21,108.093,108.339,108.469,109.118
2023-08-18,108.238,108.354,108.489,109.133
2023-08-17,108.1,108.364,108.506,109.147
2023-08-16,108.311,108.374,108.528,109.162
2023-08-15,108.236,108.385,108.551,109.177
2023-08-14,108.226,108.409,108.575,109.195
2023-08-11,108.227,108.428,108.603,109.209
2023-08-10,108.424,108.442,108.633,109.223
2023-08-09,108.539,108.454,108.662,109.234
2023-08-08,108.596,108.47,108.683,109.244
2023-08-07,108.407,108.466,108.692,109.253
2023-08-04,108.404,108.47,108.707,109.264
2023-08-03,108.431,108.475,108.726,109.276
2023-08-02,108.512,108.461,108.746,109.287
2023-07-31,108.334,108.436,108.766,109.297
2023-07-28,108.327,108.423,108.791,109.307
2023-07-27,108.384,108.418,108.819,109.315
2023-07-26,108.258,108.405,108.843,109.323
2023-07-25,108.465,108.431,108.869,109.329
2023-07-24,108.594,108.444,108.893,109.337
2023-07-21,108.511,108.442,108.917,109.347
2023-07-20,108.45,108.445,108.938,109.361
2023-07-19,108.602,108.447,108.956,109.379
2023-07-18,108.778,108.46,108.97,109.395
2023-07-17,108.536,108.459,108.983,109.406
2023-07-14,108.463,108.49,109.004,109.415
2023-07-13,108.476,108.518,109.018,109.423
2023-07-12,108.221,108.526,109.038,109.427
2023-07-11,108.136,108.545,109.06,109.432
2023-07-10,108.147,108.571,109.077,109.439
2023-07-07,108.255,108.579,109.098,109.446
2023-07-06,108.182,108.584,109.117,109.452
2023-07-05,108.656,108.592,109.131,109.46
2023-07-04,108.658,108.593,109.138,109.469
2023-07-03,108.552,108.611,109.148,109.478
2023-06-30,108.558,108.647,109.155,109.489
2023-06-29,108.483,108.683,109.164,109.501
2023-06-28,108.806,108.723,109.172,109.513
2023-06-27,108.749,108.752,109.174,109.526
2023-06-26,109.012,108.799,109.185,109.54
2023-06-23,108.886,108.825,109.189,109.554
2023-06-22,108.587,108.875,109.182,109.571
2023-06-21,108.506,108.953,109.192,109.588
2023-06-20,108.534,109.043,109.2,109.607
2023-06-19,108.265,109.112,109.198,109.627
2023-06-16,108.321,109.167,109.204,109.647
2023-06-15,108.308,109.221,109.207,109.667
2023-06-14,108.673,109.29,109.21,109.686
2023-06-13,108.928,109.342,109.209,109.703
2023-06-12,109.089,109.381,109.206,109.721
2023-06-09,109.099,109.412,109.206,109.739
2023-06-08,109.086,109.453,109.21,109.756
2023-06-07,109.23,109.486,109.21,109.774
2023-06-06,109.46,109.51,109.198,109.793
2023-06-05,109.41,109.523,109.192,109.812
2023-06-02,109.634,109.551,109.204,109.835
2023-06-01,109.746,109.543,109.209,109.857
2023-05-31,109.866,109.519,109.205,109.881
2023-05-30,109.568,109.482,109.203,109.907
2023-05-26,109.081,109.471,109.18,109.931
2023-05-25,109.139,109.503,109.177,109.959
2023-05-24,109.348,109.506,109.148,109.988
2023-05-23,109.443,109.515,109.107,110.014
2023-05-22,109.509,109.506,109.065,110.041
2023-05-19,109.562,109.47,109.02,110.065
2023-05-17,109.72,109.447,108.974,110.093
2023-05-16,109.581,109.413,108.931,110.12
2023-05-15,109.586,109.368,108.892,110.148
2023-05-12,109.653,109.329,108.855,110.177
2023-05-11,109.825,109.294,108.823,110.207
2023-05-10,109.519,109.233,108.789,110.233
2023-05-09,109.38,109.198,108.763,110.26
2023-05-08,109.31,109.166,108.744,110.286
2023-05-05,109.416,109.139,108.724,110.312
2023-05-04,109.556,109.133,108.701,110.332
2023-05-03,109.185,109.108,108.679,110.352
2023-05-02,109.477,109.065,108.666,110.373
2023-04-28,109.307,109.04,108.646,110.395
2023-04-27,108.975,109.014,108.629,110.42
2023-04-26,109.221,108.977,108.619,110.445
2023-04-25,109.199,108.932,108.607,110.472
2023-04-24,108.912,108.884,108.598,110.501
2023-04-21,108.997,108.852,108.6,110.528
2023-04-20,109.13,108.828,108.597,110.553
2023-04-19,108.906,108.804,108.591,110.577
2023-04-18,108.993,108.817,108.594,110.608
2023-04-17,108.905,108.838,108.602,110.636
2023-04-14,108.905,108.849,108.623,110.661
2023-04-13,109.32,108.833,108.63,110.689
2023-04-12,109.185,108.823,108.628,110.71
2023-04-11,108.548,108.876,108.627,110.726
2023-04-06,109.091,108.965,108.644,110.741
2023-04-05,108.919,108.995,108.652,110.755
2023-04-04,108.429,109.051,108.666,110.771
2023-04-03,108.54,109.053,108.688,110.791
2023-03-31,108.484,109.077,108.705,110.805
2023-03-30,108.434,109.026,108.725,110.817
2023-03-29,108.635,108.949,108.754,110.828
2023-03-28,108.764,108.863,108.783,110.841
2023-03-27,109.097,108.762,108.81,110.852
2023-03-24,109.314,108.639,108.826,110.864
2023-03-23,109.063,108.524,108.839,110.873
2023-03-22,108.675,108.426,108.854,110.885
2023-03-21,109.161,108.365,108.868,110.904
2023-03-20,109.989,108.291,108.862,110.923
2023-03-17,109.874,108.168,108.844,110.939
2023-03-16,109.554,108.058,108.828,110.957
2023-03-15,109.757,107.982,108.808,110.977
2023-03-14,108.45,107.886,108.79,110.996
2023-03-13,108.91,107.874,108.79,111.024
2023-03-10,107.706,107.844,108.769,111.051
2023-03-09,107.286,107.898,108.778,111.086
2023-03-08,107.343,107.979,108.792,111.125
2023-03-07,107.249,108.053,108.803,111.165
2023-03-06,107.26,108.134,108.82,111.205
2023-03-03,107.59,108.225,108.841,111.245
2023-03-02,107.592,108.3,108.859,111.283
2023-03-01,107.748,108.397,108.882,111.321
2023-02-28,108.054,108.468,108.913,111.358
2023-02-27,108.151,108.523,108.94,111.393
2023-02-24,108.221,108.581,108.969,111.43
2023-02-23,108.406,108.661,109.008,111.466
2023-02-22,108.319,108.763,109.04,111.502
2023-02-21,108.276,108.826,109.071,111.534
2023-02-20,108.453,108.889,109.106,111.564
2023-02-17,108.52,108.934,109.145,111.592
2023-02-16,108.499,108.992,109.184,111.618
2023-02-15,108.453,109.06,109.225,111.647
2023-02-14,108.468,109.135,109.261,111.677
2023-02-13,108.623,109.207,109.301,111.707
2023-02-10,108.724,109.259,109.34,111.735
2023-02-09,109.039,109.31,109.372,111.763
2023-02-08,108.813,109.365,109.401,111.789
2023-02-07,108.878,109.449,109.433,111.82
2023-02-06,109.022,109.533,109.465,111.849
2023-02-03,109.428,109.591,109.503,111.877
2023-02-02,109.935,109.626,109.532,111.9
2023-02-01,109.256,109.619,109.552,111.922
2023-01-31,109.227,109.625,109.589,111.949
2023-01-30,109.125,109.601,109.627,111.974
2023-01-27,109.388,109.599,109.665,112.0
2023-01-26,109.515,109.578,109.701,112.026
2023-01-25,109.583,109.513,109.733,112.05
2023-01-24,109.551,109.467,109.761,112.074
2023-01-23,109.394,109.392,109.794,112.1
2023-01-20,109.498,109.291,109.844,112.127
2023-01-19,109.859,109.202,109.884,112.155
2023-01-18,110.077,109.078,109.912,112.182
2023-01-17,110.13,108.929,109.932,112.21
2023-01-16,109.899,108.796,109.948,112.237
2023-01-13,109.953,108.69,109.97,112.266
2023-01-12,109.828,108.591,109.993,112.291
2023-01-11,109.346,108.521,110.02,112.318
2023-01-10,108.875,108.515,110.055,112.35
2023-01-09,109.096,108.551,110.104,112.386
2023-01-06,109.064,108.586,110.156,112.422
2023-01-05,108.547,108.659,110.195,112.459
2023-01-04,108.889,108.756,110.244,112.499
2023-01-03,108.421,108.82,110.279,112.538
2022-12-30,107.879,108.928,110.321,112.582
2022-12-29,108.167,109.097,110.373,
2022-12-28,107.992,109.251,110.421,
2022-12-27,107.846,109.422,110.479,
2022-12-23,108.141,109.583,110.535,
2022-12-22,108.309,109.735,110.581,
2022-12-21,108.462,109.888,110.621,
2022-12-20,108.778,110.011,110.653,
2022-12-19,109.26,110.124,110.674,
2022-12-16,109.417,110.204,110.68,
2022-12-15,109.621,110.271,110.692,
2022-12-14,110.15,110.36,110.714,
2022-12-13,110.014,110.408,110.737,
2022-12-12,109.842,110.471,110.778,
2022-12-09,110.038,110.553,110.816,
2022-12-08,110.412,110.625,110.833,
2022-12-07,110.483,110.667,110.831,
2022-12-06,110.554,110.714,110.826,
2022-12-05,110.258,110.752,110.798,
2022-12-02,110.426,110.8,110.779,
2022-12-01,110.61,110.852,110.759,
2022-11-30,110.306,110.938,110.737,
2022-11-29,110.471,111.018,110.723,
2022-11-28,110.452,111.071,110.708,
2022-11-25,110.434,111.11,110.709,
2022-11-24,110.952,111.145,110.71,
2022-11-23,110.875,111.146,110.705,
2022-11-22,110.946,111.163,110.707,
2022-11-21,111.072,111.178,110.705,
2022-11-18,111.122,111.181,110.712,
2022-11-17,111.042,111.193,110.72,
2022-11-16,111.184,111.235,110.737,
2022-11-15,111.129,111.225,110.758,
2022-11-14,110.974,111.217,110.775,
2022-11-11,111.215,111.194,110.801,
2022-11-10,111.896,111.148,110.827,
2022-11-09,111.51,111.054,110.836,
2022-11-08,111.261,110.992,110.85,
2022-11-07,111.044,110.964,110.87,
2022-11-04,110.959,110.938,110.889,
2022-11-03,110.964,110.904,110.92,
2022-11-02,111.12,110.86,110.956,
2022-11-01,111.185,110.789,110.983,
2022-10-31,111.108,110.7,111.013,
2022-10-28,111.304,110.597,111.049,
2022-10-27,111.673,110.512,111.09,
2022-10-26,111.038,110.447,111.136,
2022-10-25,111.004,110.464,111.195,
2022-10-24,110.634,110.535,111.267,
2022-10-21,110.523,110.61,111.354,
2022-10-20,110.483,110.633,111.434,
2022-10-19,110.579,110.623,111.517,
2022-10-18,110.845,110.598,111.604,
2022-10-17,110.652,110.485,111.68,
2022-10-14,110.449,110.397,111.762,
2022-10-13,110.304,110.33,111.84,
2022-10-12,110.06,110.276,111.937,
2022-10-11,109.851,110.247,112.035,
2022-10-10,109.562,110.236,112.144,
2022-10-07,110.021,110.298,112.262,
2022-10-06,110.697,110.331,112.374,
2022-10-05,111.303,110.331,112.461,
2022-10-04,112.056,110.31,112.533,
2022-10-03,111.761,110.228,112.584,
2022-09-30,110.868,110.207,112.636,
2022-09-29,110.333,110.25,112.688,
2022-09-28,110.207,110.352,112.751,
2022-09-27,109.153,110.488,112.816,
2022-09-26,109.333,110.678,112.91,
2022-09-23,109.439,110.874,113.009,
2022-09-22,109.491,111.079,113.103,
2022-09-21,109.624,111.267,113.205,
2022-09-20,109.698,111.442,113.311,
2022-09-19,110.492,111.61,113.404,
2022-09-16,110.508,111.712,113.475,
2022-09-15,110.703,111.845,113.544,
2022-09-14,110.983,111.983,113.629,
2022-09-13,110.828,112.081,113.702,
2022-09-12,111.45,112.206,113.765,
2022-09-09,111.501,112.303,113.826,
2022-09-08,111.877,112.425,113.864,
2022-09-07,112.238,112.565,113.874,
2022-09-06,112.012,112.684,113.863,
2022-09-05,112.266,112.857,113.859,
2022-09-02,112.517,113.036,113.858,
2022-09-01,112.304,113.172,113.855,
2022-08-31,112.247,113.327,113.835,
2022-08-30,112.229,113.506,113.807,
2022-08-29,112.016,113.665,113.778,
2022-08-26,112.497,113.849,113.76,
2022-08-25,112.779,113.973,113.729,
2022-08-24,112.451,114.131,113.706,
2022-08-23,112.713,114.298,113.676,
2022-08-22,112.905,114.47,113.65,
2022-08-19,113.328,114.639,113.642,
2022-08-18,113.972,114.793,113.636,
2022-08-17,114.026,114.864,113.622,
2022-08-16,114.605,114.923,113.611,
2022-08-15,114.951,114.923,113.587,
2022-08-12,114.557,114.883,113.561,
2022-08-11,114.633,114.811,113.551,
2022-08-10,114.929,114.735,113.544,
2022-08-09,114.614,114.637,113.54,
2022-08-08,114.778,114.585,113.551,
2022-08-05,114.348,114.552,113.559,
2022-08-04,115.159,114.538,113.579,
2022-08-03,114.952,114.5,113.579,
2022-08-02,115.286,114.498,113.584,
2022-07-29,115.444,114.438,113.583,
2022-07-28,115.647,114.343,113.577,
2022-07-27,115.034,114.23,113.565,
2022-07-26,114.907,114.224,113.574,
2022-07-25,114.605,114.207,113.585,
2022-07-22,114.352,114.165,113.607,
2022-07-21,113.477,114.174,113.615,
2022-07-20,113.488,114.169,113.631,
2022-07-19,113.468,114.096,113.642,
2022-07-18,113.829,113.978,113.647,
2022-07-15,114.287,113.841,113.657,
2022-07-14,114.139,113.704,113.658,
2022-07-13,114.584,113.586,113.664,
2022-07-12,114.92,113.367,113.657,
2022-07-11,114.385,113.095,113.644,
2022-07-08,114.024,112.855,113.645,
2022-07-07,113.945,112.66,113.662,
2022-07-06,114.953,112.462,113.679,
2022-07-05,114.649,112.239,113.672,
2022-07-04,113.982,111.994,113.659,
2022-07-01,114.473,111.824,113.666,
2022-06-30,113.413,111.692,113.667,
2022-06-29,112.386,111.664,113.684,
2022-06-28,111.701,111.725,113.726,
2022-06-27,111.781,111.844,113.782,
2022-06-24,112.219,111.952,113.832,
2022-06-23,112.379,112.048,113.876,
2022-06-22,111.299,112.158,113.922,
2022-06-21,110.842,112.358,113.994,
2022-06-20,110.782,112.617,114.079,
2022-06-17,111.099,112.908,114.168,
2022-06-16,110.965,113.181,114.262,
2022-06-15,111.611,113.475,114.352,
2022-06-14,110.98,113.709,114.432,
2022-06-13,111.428,113.992,114.513,
2022-06-10,112.493,114.244,114.59,
2022-06-09,112.997,114.421,114.654,
2022-06-08,113.297,114.557,114.714,
2022-06-07,113.493,114.705,114.774,
2022-06-03,113.397,114.834,114.834,
2022-06-02,113.654,114.988,114.896,
2022-06-01,114.038,115.06,114.959,
2022-05-31,114.3,115.079,115.02,
2022-05-30,114.727,115.06,,
2022-05-27,115.139,114.995,,
2022-05-25,115.2,114.94,,
2022-05-24,115.364,114.882,,
2022-05-23,115.128,114.82,,
2022-05-20,115.227,114.76,,
2022-05-19,115.211,114.697,,
2022-05-18,115.146,114.644,,
