"Date","Price","Open","High","Low","Change %"
"05/22/2023","1.490","1.450","1.630","1.450","0.00%"
"05/21/2023","1.490","1.470","1.580","1.470","1.36%"
"05/20/2023","1.470","1.580","1.580","1.450","-0.68%"
"05/19/2023","1.480","1.450","1.610","1.450","2.07%"
"05/18/2023","1.450","1.450","1.600","1.450","-1.36%"
"05/17/2023","1.470","1.500","1.600","1.450","-2.00%"
"05/16/2023","1.500","1.450","1.580","1.440","2.74%"
"05/15/2023","1.460","1.450","1.580","1.420","0.00%"
"05/14/2023","1.460","1.520","1.520","1.450","0.69%"
"05/13/2023","1.450","1.520","1.520","1.450","-0.68%"
"05/12/2023","1.460","1.450","1.610","1.430","-2.67%"
"05/11/2023","1.500","1.450","1.550","1.440","3.45%"
"05/10/2023","1.450","1.450","1.580","1.430","-3.33%"
"05/09/2023","1.500","1.450","1.570","1.410","2.74%"
"05/08/2023","1.460","1.550","1.570","1.400","-1.35%"
"05/07/2023","1.480","1.560","1.560","1.480","-4.52%"
"05/06/2023","1.550","1.450","1.550","1.450","4.73%"
"05/05/2023","1.480","1.450","1.580","1.370","-1.99%"
"05/04/2023","1.510","1.450","1.560","1.420","2.03%"
"05/03/2023","1.480","1.450","1.560","1.420","0.00%"
"05/02/2023","1.480","1.450","1.600","1.440","-0.67%"
"05/01/2023","1.490","1.450","1.570","1.450","2.76%"
"04/30/2023","1.450","1.560","1.560","1.450","-4.61%"
"04/29/2023","1.520","1.450","1.520","1.450","2.01%"
"04/28/2023","1.490","1.450","1.630","1.450","1.36%"
"04/27/2023","1.470","1.480","1.600","1.440","0.68%"
"04/26/2023","1.460","1.450","1.610","1.420","0.00%"
"04/25/2023","1.460","1.450","1.600","1.450","0.69%"
"04/24/2023","1.450","1.450","1.600","1.430","-0.68%"
"04/23/2023","1.460","1.500","1.500","1.450","0.69%"
"04/22/2023","1.450","1.450","1.450","1.450","-0.68%"
"04/21/2023","1.460","1.450","1.600","1.410","0.00%"
"04/20/2023","1.460","1.450","1.600","1.430","0.00%"
"04/19/2023","1.460","1.450","1.600","1.410","-0.68%"
"04/18/2023","1.470","1.500","1.610","1.450","0.00%"
"04/17/2023","1.470","1.500","1.560","1.420","-2.00%"
"04/16/2023","1.500","1.480","1.500","1.460","0.00%"
"04/15/2023","1.500","1.500","1.500","1.500","2.74%"
"04/14/2023","1.460","1.500","1.520","1.400","0.00%"
"04/13/2023","1.460","1.500","1.580","1.370","0.00%"
"04/12/2023","1.460","1.500","1.550","1.350","0.00%"
"04/11/2023","1.460","1.500","1.520","1.350","0.00%"
"04/10/2023","1.460","1.500","1.520","1.460","0.00%"
"04/09/2023","1.460","1.480","1.520","1.460","-2.67%"
"04/08/2023","1.500","1.500","1.500","1.500","-1.32%"
"04/07/2023","1.520","1.500","1.520","1.460","4.11%"
"04/06/2023","1.460","1.500","1.520","1.320","0.00%"
"04/05/2023","1.460","1.400","1.530","1.320","0.00%"
"04/04/2023","1.460","1.400","1.500","1.360","0.00%"
"04/03/2023","1.460","1.500","1.500","1.350","4.29%"
"04/02/2023","1.400","1.460","1.460","1.400","-4.11%"
"04/01/2023","1.460","1.400","1.460","1.400","0.00%"
"03/31/2023","1.460","1.540","1.560","1.380","0.00%"
"03/30/2023","1.460","1.480","1.570","1.380","1.39%"
"03/29/2023","1.440","1.480","1.550","1.350","0.00%"
"03/28/2023","1.440","1.480","1.500","1.350","0.70%"
"03/27/2023","1.430","1.440","1.500","1.330","-2.05%"
"03/26/2023","1.460","1.460","1.460","1.460","0.00%"
"03/24/2023","1.460","1.500","1.590","1.290","0.00%"
"03/23/2023","1.460","1.370","1.520","1.330","9.77%"
"03/22/2023","1.330","1.220","1.470","1.190","11.76%"
"03/21/2023","1.190","1.180","1.310","1.130","3.48%"
"03/20/2023","1.150","1.230","1.350","1.000","-4.96%"
"03/19/2023","1.210","1.210","1.210","1.210","0.00%"
"03/18/2023","1.210","1.210","1.210","1.210","0.00%"
"03/17/2023","1.210","1.140","1.330","1.140","6.14%"
"03/16/2023","1.140","1.210","1.260","1.000","-2.56%"
"03/15/2023","1.170","1.270","1.410","1.020","-4.88%"
"03/14/2023","1.230","1.300","1.380","1.040","-5.38%"
"03/13/2023","1.300","1.540","1.720","1.120","-15.58%"
"03/12/2023","1.540","1.500","1.560","1.500","2.67%"
"03/11/2023","1.500","1.500","1.500","1.500","-2.60%"
"03/10/2023","1.540","1.630","1.690","1.500","-1.28%"
"03/09/2023","1.560","1.630","1.700","1.510","1.30%"
"03/08/2023","1.540","1.400","1.620","1.400","3.36%"
"03/07/2023","1.490","1.480","1.650","1.450","1.36%"
"03/06/2023","1.470","1.150","1.620","1.150","1.38%"
"03/05/2023","1.450","1.380","1.450","1.380","5.07%"
"03/04/2023","1.380","1.450","1.460","1.380","-2.13%"
"03/03/2023","1.410","1.400","1.550","1.330","0.00%"
"03/02/2023","1.410","1.400","1.540","1.290","13.71%"
"03/01/2023","1.240","1.370","1.460","1.240","0.00%"
"02/28/2023","1.240","1.150","1.430","1.150","-5.34%"
"02/27/2023","1.310","1.390","1.450","1.210","5.65%"
"02/26/2023","1.240","1.310","1.390","1.240","-5.34%"
"02/25/2023","1.310","1.240","1.310","1.240","0.00%"
"02/24/2023","1.310","1.370","1.440","1.200","0.00%"
"02/23/2023","1.310","1.320","1.420","1.240","2.34%"
"02/22/2023","1.280","1.320","1.420","1.240","0.00%"
"02/21/2023","1.280","1.340","1.450","1.200","-1.54%"
"02/20/2023","1.300","1.380","1.380","1.300","0.00%"
"02/19/2023","1.300","1.310","1.310","1.300","-2.99%"
"02/18/2023","1.340","1.340","1.340","1.340","0.00%"
"02/17/2023","1.340","1.350","1.390","1.280","3.08%"
"02/16/2023","1.300","1.150","1.350","1.130","9.24%"
"02/15/2023","1.190","1.150","1.380","1.150","0.00%"
"02/14/2023","1.190","1.150","1.360","1.150","0.85%"
"02/13/2023","1.180","1.150","1.320","1.120","0.85%"
"02/12/2023","1.170","1.200","1.270","1.170","-8.59%"
"02/10/2023","1.280","1.150","1.350","1.110","9.40%"
"02/09/2023","1.170","1.150","1.340","1.090","-2.50%"
"02/08/2023","1.200","1.150","1.350","1.090","2.56%"
"02/07/2023","1.170","1.150","1.340","1.100","0.00%"
"02/06/2023","1.170","1.150","1.270","1.060","-1.68%"
"02/05/2023","1.190","1.130","1.190","1.130","2.59%"
"02/04/2023","1.160","1.130","1.160","1.130","2.65%"
"02/03/2023","1.130","1.150","1.300","1.050","0.00%"
"02/02/2023","1.130","1.100","1.290","1.100","0.00%"
"02/01/2023","1.130","1.160","1.260","1.020","1.80%"
"01/31/2023","1.110","1.100","1.290","1.100","-3.48%"
"01/30/2023","1.150","1.100","1.260","1.100","4.55%"
"01/29/2023","1.100","1.100","1.100","1.100","-1.79%"
"01/28/2023","1.120","1.100","1.160","1.100","0.90%"
"01/27/2023","1.110","1.100","1.270","1.100","0.00%"
"01/26/2023","1.110","1.050","1.230","1.040","0.00%"
"01/25/2023","1.110","1.050","1.270","1.050","0.00%"
"01/24/2023","1.110","1.050","1.300","1.020","2.78%"
"01/23/2023","1.080","1.050","1.270","1.050","-2.70%"
"01/22/2023","1.110","1.060","1.110","1.060","4.72%"
"01/21/2023","1.060","1.060","1.060","1.060","0.00%"
"01/20/2023","1.060","1.050","1.220","1.050","0.00%"
"01/19/2023","1.060","1.050","1.210","1.040","1.92%"
"01/18/2023","1.040","1.050","1.200","0.940","-1.89%"
"01/17/2023","1.060","1.050","1.210","0.960","0.00%"
"01/16/2023","1.060","1.050","1.210","1.040","0.95%"
"01/15/2023","1.050","1.040","1.050","1.010","0.96%"
"01/14/2023","1.040","1.010","1.100","1.010","-1.89%"
"01/13/2023","1.060","1.050","1.220","1.010","0.00%"
"01/12/2023","1.060","1.050","1.240","0.960","0.95%"
"01/11/2023","1.050","1.050","1.200","0.970","-4.55%"
"01/10/2023","1.100","1.050","1.190","0.960","1.85%"
"01/09/2023","1.080","1.050","1.220","0.990","0.00%"
"01/08/2023","1.080","1.050","1.080","1.050","2.86%"
"01/07/2023","1.050","1.050","1.050","1.050","-2.78%"
"01/06/2023","1.080","1.050","1.200","0.990","0.00%"
"01/05/2023","1.080","1.050","1.200","0.980","3.85%"
"01/04/2023","1.040","1.050","1.200","1.040","-1.89%"
"01/03/2023","1.060","1.100","1.240","0.980","0.00%"
"01/02/2023","1.060","1.100","1.230","1.060","0.00%"
"01/01/2023","1.060","1.060","1.060","1.060","0.00%"
