Date,Last Price,SMAVG (15),SMAVG (50),SMAVG (200)
2023-08-31,97.45,96.911,96.98,
2023-08-30,97.14,96.884,96.969,
2023-08-29,97.307,96.888,96.966,
2023-08-28,97.125,96.887,96.95,
2023-08-25,97.002,96.869,96.939,
2023-08-24,97.07,96.86,96.93,
2023-08-23,97.138,96.845,96.926,
2023-08-22,96.765,96.836,96.929,
2023-08-21,96.565,96.844,96.941,
2023-08-18,96.81,96.866,96.958,
2023-08-17,96.485,96.88,96.969,
2023-08-16,96.879,96.91,96.988,
2023-08-15,96.691,96.929,97.008,
2023-08-14,96.653,96.973,97.029,
2023-08-11,96.588,97.005,97.057,
2023-08-10,97.046,97.035,97.088,
2023-08-09,97.197,97.047,97.111,
2023-08-08,97.294,97.072,97.12,
2023-08-07,96.848,97.061,97.111,
2023-08-04,96.873,97.066,97.113,
2023-08-03,96.837,97.065,97.118,
2023-08-02,97.002,97.037,97.125,
2023-07-31,96.892,96.982,97.129,
2023-07-28,96.888,96.936,97.136,
2023-07-27,97.031,96.908,97.15,
2023-07-26,96.934,96.869,97.156,
2023-07-25,97.162,96.882,97.165,
2023-07-24,97.356,96.888,97.174,
2023-07-21,97.13,96.873,97.179,
2023-07-20,97.038,96.873,97.176,
2023-07-19,97.227,96.872,97.167,
2023-07-18,97.561,96.894,97.155,
2023-07-17,97.132,96.887,97.137,
2023-07-14,96.934,96.921,97.134,
2023-07-13,96.855,96.947,97.126,
2023-07-12,96.42,96.938,97.129,
2023-07-11,96.163,96.971,97.135,
2023-07-10,96.208,97.027,97.136,
2023-07-07,96.464,97.046,97.143,
2023-07-06,96.452,97.055,97.145,
2023-07-05,97.131,97.061,97.139,
2023-07-04,97.248,97.044,97.123,
2023-07-03,97.135,97.046,97.107,
2023-06-30,97.132,97.062,97.087,
2023-06-29,97.021,97.079,97.071,
2023-06-28,97.55,97.105,97.051,
2023-06-27,97.462,97.095,97.02,
2023-06-26,97.638,97.124,97.002,
2023-06-23,97.326,97.129,96.978,
2023-06-22,96.726,97.178,96.946,
2023-06-21,96.916,97.274,96.941,
2023-06-20,96.996,97.357,96.925,
2023-06-19,96.493,97.402,96.894,
2023-06-16,96.598,97.426,96.878,
2023-06-15,96.544,97.448,96.86,
2023-06-14,96.872,97.487,96.839,
2023-06-13,97.276,97.507,96.816,
2023-06-12,97.381,97.504,96.788,
2023-06-09,97.39,97.492,96.768,
2023-06-08,97.4,97.506,96.752,
2023-06-07,97.404,97.502,96.728,
2023-06-06,97.901,97.502,96.695,
2023-06-05,97.712,97.481,96.662,
2023-06-02,98.059,97.475,96.657,
2023-06-01,98.164,97.401,96.645,
2023-05-31,98.171,97.298,96.618,
2023-05-30,97.671,97.194,96.593,
2023-05-26,96.848,97.126,96.547,
2023-05-25,96.921,97.137,96.531,
2023-05-24,97.14,97.111,96.484,
2023-05-23,97.165,97.102,96.421,
2023-05-22,97.23,97.071,96.357,
2023-05-19,97.209,97.004,96.283,
2023-05-17,97.595,96.961,96.206,
2023-05-16,97.344,96.893,96.126,
2023-05-15,97.395,96.812,96.049,
2023-05-12,97.595,96.74,95.977,
2023-05-11,97.616,96.666,95.909,
2023-05-10,96.951,96.564,95.842,
2023-05-09,96.619,96.524,95.79,
2023-05-08,96.613,96.486,95.746,
2023-05-05,96.652,96.445,95.699,
2023-05-04,97.012,96.437,95.648,
2023-05-03,96.528,96.401,95.595,
2023-05-02,97.007,96.348,95.552,
2023-04-28,96.698,96.31,95.499,
2023-04-27,96.227,96.273,95.449,
2023-04-26,96.568,96.22,95.41,
2023-04-25,96.563,96.163,95.37,
2023-04-24,96.138,96.103,95.33,
2023-04-21,96.307,96.06,95.309,
2023-04-20,96.495,96.024,95.277,
2023-04-19,96.089,95.981,95.244,
2023-04-18,96.337,96.001,95.226,
2023-04-17,96.054,96.015,95.215,
2023-04-14,96.0,96.027,95.227,
2023-04-13,96.526,96.01,95.216,
2023-04-12,96.478,95.994,95.194,
2023-04-11,95.727,96.057,95.17,
2023-04-06,96.438,96.174,95.168,
2023-04-05,96.142,96.199,95.154,
2023-04-04,95.44,96.25,95.148,
2023-04-03,95.71,96.246,,
2023-03-31,95.659,96.267,,
2023-03-30,95.502,96.194,,
2023-03-29,95.757,96.095,,
2023-03-28,95.857,95.976,,
2023-03-27,96.383,95.819,,
2023-03-24,96.558,95.62,,
2023-03-23,96.233,95.42,,
2023-03-22,95.742,95.239,,
2023-03-21,96.278,95.109,,
2023-03-20,97.426,94.969,,
2023-03-17,97.479,94.76,,
2023-03-16,96.812,94.551,,
2023-03-15,96.915,94.392,,
2023-03-14,95.375,94.213,,
2023-03-13,96.033,94.129,,
2023-03-10,94.563,94.02,,
2023-03-09,94.014,94.006,,
2023-03-08,93.977,94.027,,
2023-03-07,93.496,94.045,,
2023-03-06,93.395,94.097,,
2023-03-03,93.566,94.172,,
2023-03-02,93.518,94.24,,
2023-03-01,93.793,94.345,,
2023-02-28,94.172,94.407,,
2023-02-27,94.297,94.45,,
2023-02-24,94.336,94.51,,
2023-02-23,94.431,94.608,,
2023-02-22,94.234,94.755,,
2023-02-21,94.108,94.837,,
2023-02-20,94.393,94.923,,
2023-02-17,94.364,94.982,,
2023-02-16,94.331,95.065,,
2023-02-15,94.236,95.16,,
2023-02-14,94.274,95.269,,
2023-02-13,94.533,,,
2023-02-10,94.576,,,
2023-02-09,95.1,,,
2023-02-08,94.717,,,
2023-02-07,94.822,,,
2023-02-06,95.189,,,
2023-02-03,95.816,,,
2023-02-02,96.631,,,
2023-02-01,95.463,,,
2023-01-31,95.406,,,
2023-01-30,95.267,,,
2023-01-27,95.619,,,
2023-01-26,95.748,,,
2023-01-25,95.869,,,
